mean,regionname,state
80577.9140625,Apopka,FL
86098.796875,Diamond Bar,CA
165416.875,Auburn,MA
64944.578125,East Moline,IL
135340.96875,Pleasant Prairie,WI
144546.984375,Dover,NH
60987.5507812,Spencerville,OH
83414.0546875,Powell,TN
130667.875,Kingsburg,CA
105724.898438,Prairie Village,KS
127639.757812,Tamworth,NH
98112.046875,Littlerock,CA
115367.875,Bellwood,IL
138919.671875,Agawam,MA
263652.625,Skidaway Island,GA
44238.5546875,Cass Township,PA
55594.3789062,Andrews,IN
259078.71875,Rancho Santa Margarita,CA
132859.84375,Walnut,CA
75450.6015625,Deland,FL
61363.8554688,Darien,NY
77767.0703125,Orange Park,FL
114771.085938,Shillington,PA
137492.765625,Layton,UT
58477.5117188,Fairview Park,IN
152738.546875,Forest Grove,OR
20506.4257812,Altavista,VA
124059.4375,Faribault,MN
87518.4765625,Gainesville,GA
174016.46875,Long Lake,MN
160855.015625,Weehawken,NJ
108754.21875,Goddard,KS
49505.6210938,Forest Hill,TX
13152.2089844,Chillicothe,MO
216397.984375,Ponce Inlet,FL
96808.4375,Midland,NC
43435.3398438,Greensburg,IN
236719.28125,Brier,WA
98695.984375,Waxhaw,NC
87267.0703125,South Fayette Township,PA
93904.4140625,Las Cruces,NM
98216.0625,Stuart,FL
66294.78125,Fargo,ND
71139.359375,White Oak,PA
109200.0,Silver Lake,WI
154859.4375,Clovis,CA
108379.117188,Pebble Creek,FL
89097.9921875,Orland,IN
38974.6992188,Pass Christian,MS
86208.03125,McComb,OH
111444.179688,Fincastle,VA
192566.265625,Town of Monroe,NY
165588.75,Chester,CA
141058.640625,Farragut,TN
299621.28125,Hanover,MA
110755.820312,Upper Allen,PA
95778.3125,Tremont,IL
115217.671875,Swanzey,NH
100412.851562,Lewisville,NC
48254.6171875,Conoy,PA
23841.7675781,Oak Grove,MO
145767.46875,Lowell,MA
169709.640625,Bloomingdale,IL
74555.0234375,Walkertown,NC
174769.875,North East,NY
148765.0625,Thompsonville,PA
83720.8828125,Dillsboro,IN
554348.625,New Canaan,CT
65088.3515625,Mentone,IN
564548.5,Cupertino,CA
118385.140625,Shiremanstown,PA
47703.6132812,Verona,PA
68345.3828125,Saint John,MO
69984.7421875,Jefferson,OH
23781.125,North Baltimore,OH
163518.875,Des Plaines,IL
173689.5625,Morton Grove,IL
57524.4960938,Town of Madison,NY
59024.0976562,Orchard Hills,PA
115128.109375,Clyde,NC
176566.671875,Saint James,NC
37753.4140625,Rowlett,TX
87619.6796875,Richfield,NC
184413.25,Ione,CA
106051.40625,West Manchester Township,PA
32541.7675781,Sarah,MS
64587.1484375,Schuylkill Haven,PA
100791.96875,Montebello,CA
143764.65625,Unionville,IN
201211.25,Edison,NJ
137680.328125,Town of Saugerties,NY
177834.140625,Sunapee,NH
30620.4824219,Seadrift,TX
245606.828125,Hockessin,DE
107266.265625,Lyndhurst,OH
109921.28125,Plantation,FL
19767.8710938,Adairsville,GA
144557.828125,Pigeon Forge,TN
110624.898438,Nottingham Township,PA
20834.5390625,Williamsfield,OH
188718.46875,Northampton Township,PA
70114.0546875,Branch Township,PA
25314.859375,Taylorsville,GA
151742.171875,East Cocalico Township,PA
176288.75,Caernarvon Township,PA
41971.484375,Madison,IN
22816.8671875,Versailles,IN
165803.21875,Town of Belchertown,MA
92628.109375,Valley Green,PA
247363.453125,Hull,MA
106428.914062,Acton,CA
104355.820312,Green Tree,PA
120484.335938,Henrico,VA
97214.859375,Town of Lima,NY
89769.078125,BresslerEnhautOberlin,PA
112583.9375,Hesperia,CA
262616.875,Meadow Vista,CA
131391.171875,Honokaa,HI
154965.0625,Kent,WA
164593.171875,Grantham,NH
148709.234375,Gilmanton,NH
64159.4375,Akron,IN
20283.1328125,Charleston,WV
122876.703125,Macungie,PA
107088.351562,Jefferson,NH
190728.921875,Narberth,PA
84720.8828125,Sunrise,FL
31862.6503906,Hilliard,FL
139395.984375,Ballwin,MO
127355.421875,Pistakee Highlands,IL
291210.90625,Noank,CT
22124.0957031,Bentleyville,PA
74004.015625,Wilson,NC
121685.945312,Asheville,NC
311481.96875,Los Osos,CA
56262.6523438,Kokomo,IN
106442.171875,Lincoln,NH
561718.9375,Solana Beach,CA
79220.484375,Pine Castle,FL
125768.671875,Royersford,PA
153004.421875,Lower Macungie,PA
158901.203125,Southington,CT
96171.484375,Peachtree Corners,GA
87144.578125,Union Grove,NC
41149.3984375,Jackson,MS
482886.4375,Santa Cruz,CA
162378.71875,Holladay,UT
143795.578125,Lansdale,PA
176989.953125,New Durham,NH
117853.8125,Kendale Lakes,FL
84188.7578125,Irving,TX
73519.6796875,Garfield Heights,OH
240299.59375,Chicago,IL
155605.625,Town of North Brookfield,MA
60332.9335938,Nedrow,NY
49461.4453125,North VandergriftPleasant View,PA
103337.351562,Lilburn,GA
111057.03125,Conewago Township,PA
40447.390625,Warren,NH
142966.265625,Sheridan,CO
83434.5390625,Edgewood,IN
51476.7070312,Spartanburg,SC
228025.703125,Shrewsbury,MA
37600.8046875,South Franklin Township,PA
153014.453125,Eureka,CA
114065.867188,Orion,MI
155604.421875,South Burlington,VT
197770.28125,Grand Terrace,CA
198242.96875,Sayreville,NJ
149729.3125,Johns Creek,GA
99362.25,Town of Oconomowoc,WI
209651.8125,Yacolt,WA
105598.796875,Alpine,CA
52152.2070312,Clarence Center,NY
59208.8359375,Syracuse,NY
98714.4609375,Midlothian,IL
51432.9335938,Portland,IN
89187.953125,Grand Ledge,MI
121710.039062,Hellam,PA
103061.84375,Waukegan,IL
474776.71875,Danville,CA
97841.3671875,Independence,KY
41691.96875,Town of Corinth,NY
52560.640625,Town of Henniker,NH
98884.7421875,Bremen,IN
86938.5546875,Bellwood,VA
280218.46875,Edwards,CO
190531.328125,Bonita Springs,FL
64223.6953125,Evansville,IN
48668.2734375,Town of Corning,NY
57751.8085938,Bridgewater,NH
205621.6875,Union,WA
93020.078125,Chartiers,PA
232553.8125,East Greenwich,RI
19929.71875,Mundy Township,MI
146297.1875,North Providence,RI
80709.640625,Hazelwood,MO
159616.46875,Lolo,MT
137444.984375,New Ipswich,NH
73786.34375,Melbourne,FL
152163.859375,Roseville,MN
123913.65625,Sanatoga,PA
108511.648438,Harrisburg,NC
32328.5136719,Smithville,OH
127775.5,Brooklyn Center,MN
112608.835938,Boynton Beach,FL
294065.09375,Lovettsville,VA
734719.3125,Menlo Park,CA
111515.257812,Rutherford,PA
169395.578125,Pawleys Island,SC
123746.984375,Lantana,FL
205962.25,Fort Lauderdale,FL
250053.015625,San Fernando,CA
171812.046875,Bayfield,CO
163199.203125,Willoughby Hills,OH
147236.953125,Watertown,MN
105782.328125,Manchester Township,PA
86022.890625,Hudson,IN
39013.65625,Cecil,PA
72233.3359375,Lenape Heights,PA
322907.28125,Burlington,MA
161269.484375,Franklin Park,IL
69106.828125,Syracuse,IN
84022.0859375,East Franklin Township,PA
23846.5859375,South Lebanon,OH
95233.3359375,Middletown,PA
188066.671875,Dardenne Prairie,MO
37763.0507812,Mechanicville,NY
67240.1640625,Harlem,GA
32812.046875,Wheatland,IN
97079.1171875,Locust Grove,GA
70468.671875,Kannapolis,NC
97543.7734375,North East Township,PA
28320.0800781,Verona,KY
179484.34375,Niantic,CT
164673.5,North Attleboro,MA
86859.8359375,Girard Township,PA
90065.8671875,Miami Gardens,FL
87889.5546875,Troutman,NC
20621.2851562,Kinsman,OH
113901.609375,Buford,GA
241770.6875,La Center,WA
24282.3300781,Harmar Township,PA
152671.484375,New Hartford,CT
314108.78125,Jamestown,RI
106238.554688,Lewiston,ID
235995.578125,Baldwin Park,CA
92506.0234375,Kenneth City,FL
316636.125,Holmes Beach,FL
165676.3125,Gearhart,OR
178626.5,Telford,PA
73659.0390625,North Liberty,IN
140787.546875,Elkton,MD
189884.34375,Rhododendron,OR
27542.1679688,Industry,PA
164996.390625,Lynnwood,WA
260000.40625,Bernards Township,NJ
275187.90625,Langley,WA
98595.5859375,Saint Louis,MO
106219.273438,New Franklin,OH
316792.28125,Spring Lake Heights,NJ
115204.414062,Apple Valley,CA
68090.765625,Brewster,OH
135920.484375,Kulpsville,PA
420174.34375,Anna Maria,FL
157481.53125,Wawayanda,NY
60168.2734375,Endicott,NY
20424.0957031,Georges Township,PA
50889.9609375,Town of Oswego,NY
31638.1523438,Atlanta,IN
161416.46875,Webster,NH
57200.8046875,Benton,AR
166512.84375,Savage,MN
211808.4375,Centreville,VA
269203.625,El Monte,CA
34249.8007812,Flora,MS
68667.875,Dearborn Heights,MI
167501.203125,Orting,WA
199979.921875,Wildomar,CA
21702.4101562,Marysville,MI
81911.6484375,Gallatin,TN
214249.0,Nockamixon Township,PA
385691.0,Key West,FL
66679.1171875,Newton,NC
75960.640625,Hoosick Falls,NY
65589.15625,Redford,MI
181148.1875,Monroe Township,NJ
143369.484375,Middletown,VA
33053.8164062,Cleveland,SC
314746.21875,Coral Gables,FL
168197.59375,Avon,OH
104429.320312,Hialeah,FL
31902.8105469,Blythewood,SC
227101.609375,Stanton,CA
93290.765625,Benbrook,TX
84296.3828125,Sharpsville,IN
262372.6875,Town of Rowley,MA
315362.6875,Wenham,MA
117856.226562,Rochester,MN
164440.5625,Monroe,WA
95125.703125,Oberlin,OH
91044.9765625,Jenison,MI
97397.59375,Uniontown,OH
184194.375,Daytona Beach Shores,FL
88924.5,New Richmond,OH
45775.9023438,Town of Canajoharie,NY
21884.3378906,Thompson Falls,MT
66660.640625,Morganton,NC
63210.4414062,Brookline,NH
160079.515625,Wilmot,NH
41641.3671875,Salisbury Township,PA
125106.023438,Cottonwood,AZ
145258.640625,West Norriton,PA
74660.2421875,Fraser,MI
118797.59375,Mahoning Township,PA
126494.375,Medical Lake,WA
23983.9355469,Courtland,MS
123880.320312,Baltimore,MD
220166.671875,Marana,AZ
353512.34375,Belmont,MA
160480.328125,Westmoreland,NH
154955.828125,West Pleasant View,CO
104754.617188,Moorhead,MN
102035.742188,Black Jack,MO
76621.6875,Summerside,OH
96859.8359375,Clinton,MI
159203.21875,East Earl,PA
83875.1015625,Lakewood,TN
195451.8125,East Coventry Township,PA
87294.78125,North Olmsted,OH
340522.5,San Luis Obispo,CA
45491.5664062,Town of Holland,NY
239567.46875,Berkley,MA
66948.9921875,Ephratah,NY
109741.765625,West Palm Beach,FL
453418.28125,Sierra Madre,CA
68622.890625,East Peoria,IL
126686.75,Claremont,CA
267151.0,Indian Rocks Beach,FL
154023.6875,Dunbarton,NH
195828.515625,Bald Head Island,NC
151222.890625,Beacon Falls,CT
127447.390625,Lower Paxton,PA
165709.234375,Plymouth Township,MI
26759.4375,Stafford,NY
179717.265625,Perkasie,PA
103054.21875,Camp Lake,WI
443172.9375,Hoboken,NJ
83752.609375,Festus,MO
114801.203125,Chesterfield,MI
199685.9375,Libertyville,IL
118481.523438,Susquehanna Trails,PA
115172.6875,Poplar Grove,IL
86853.015625,Claremont,NH
112402.007812,Derby,KS
49012.8515625,Mc Farland,CA
386920.875,Summerland Key,FL
88043.7734375,Brooklyn,OH
209813.25,Gypsum,CO
26296.7871094,Hebron,KY
75397.59375,Tupelo,MS
58046.9882812,Hornellsville,NY
42296.3867188,Dalton,NH
61150.1992188,Pine Hills,FL
310617.84375,Fullerton,CA
224116.875,Druid Hills,GA
126852.609375,Clearwater,FL
234553.40625,Jersey City,NJ
94781.125,Noblesville,IN
79222.890625,Myrtle Creek,OR
58680.3203125,Strasburg,CO
274563.84375,North Falmouth,MA
243878.71875,Dumfries,VA
126659.4375,Cumming,GA
32595.5820312,Spring Valley,OH
230031.734375,Harwich Port,MA
133396.78125,Commerce Township,MI
88093.171875,Strafford,MO
264502.8125,Clifton,NJ
153622.890625,Vails Gate,NY
15084.3369141,Mooreland,IN
198627.3125,Eagle Point,OR
76638.15625,Sheffield Lake,OH
70786.34375,Geneva,OH
215777.109375,Acton,MA
170157.03125,Malvern,PA
96030.5234375,Greater Carrollwood,FL
152460.234375,Rapho Township,PA
32294.3769531,Philipsburg,PA
91765.0625,Robertsville,MO
93265.8671875,Mission,KS
76276.3046875,Farmersville,CA
14573.8955078,Town of Salamanca,NY
22880.3203125,Batesville,MS
40019.6796875,Comanche,OK
60322.0898438,Aurora,MN
29165.4609375,Gulivoire Park,IN
115355.421875,Concord Township,OH
143039.765625,West Warwick,RI
76345.78125,Town of Hartford,WI
112586.75,Springettsbury Township,PA
226114.453125,Winthrop,MA
80681.5234375,Bellbrook,OH
156725.703125,Pleasant Ridge,MI
214867.46875,West HavenSylvan,OR
113389.554688,Glendale,OH
91131.328125,Waterford Township,PA
145361.84375,Arlington Heights,IL
67321.6875,Greenville,SC
268763.84375,San Dimas,CA
138760.640625,Manitou Beach,MI
102164.257812,Conesus,NY
134200.0,Lanesboro,MA
42304.8203125,Wahneta,FL
116155.023438,Sevierville,TN
55640.1601562,High Point,NC
76104.8203125,Town of Le Roy,NY
18099.5976562,Uhrichsville,OH
140714.859375,Madison,WI
135737.34375,Concord,MO
72465.8671875,Nashville,NC
204836.953125,Willowbrook,CA
70293.9765625,New Castle Northwest,PA
141049.0,Westchester,FL
150535.75,Plymouth Meeting,PA
81845.78125,Robertsdale,AL
198771.484375,Longmeadow,MA
139726.109375,Labadie,MO
41189.5585938,Mount Oliver,PA
107367.46875,Exeter Township,PA
203806.828125,Quilcene,WA
156150.609375,Willow Springs,IL
156869.484375,Wixom,MI
110052.609375,Rockford,MI
77278.3125,Bensley,VA
75321.28125,Chazy,NY
217528.109375,Princeton,MA
149550.203125,Creve Coeur,MO
53732.53125,Joplin,MO
13269.8798828,McDonald Chapel,AL
369345.28125,Culver City,CA
114488.351562,Tucson,AZ
133931.328125,Vernon Rockville,CT
302534.5625,Smithtown,NY
86729.71875,Elizabeth,IN
87714.0546875,Aurora,IN
96887.1484375,Mount Carmel,OH
42079.5195312,Independence,PA
159045.78125,Pembroke,NH
132790.765625,South Saint Paul,MN
129500.0,Halfway House,PA
156393.171875,Palmer Township,PA
160728.921875,Rosemount,MN
92938.15625,Delmar,PA
83059.8359375,Bellevue,KY
117034.132812,Thomaston,CT
89601.609375,Groesbeck,OH
106775.101562,Fairway,KS
121002.40625,Sandy Springs,GA
17469.4785156,Horn Lake,MS
15340.1601562,Gastonia,NC
447961.0,Chappaqua,NY
100782.734375,Port Salerno,FL
227131.734375,Allyn,WA
143356.625,Northfield,MN
284822.875,Forestville,CA
47013.65625,Niagara Falls,NY
78683.1328125,Valley Center,KS
309687.0625,Tonka Bay,MN
174297.984375,Plymouth Township,PA
164209.234375,Henderson,NV
112455.820312,La Pine,OR
33693.171875,Odon,IN
123819.679688,Saginaw,MN
105408.03125,Pooler,GA
201134.140625,Hybla Valley,VA
17955.421875,Plainview,TX
117535.34375,Brooklyn Park,MD
95474.6953125,Belvidere,IL
321016.8125,Town of Medfield,MA
127730.523438,Colebrookdale Township,PA
148539.765625,Tredyffrin,PA
185436.140625,Douglas,MI
354992.4375,Marco Island,FL
105178.3125,Biggs,CA
35775.5039062,Salem,IN
207444.578125,Bend,OR
12313.6542969,Masury,OH
76825.3046875,Union Gap,WA
62899.1953125,Cranberry,PA
156325.296875,Milford Township,PA
163006.828125,Halfmoon,NY
296806.8125,Lincolnia,VA
97882.734375,Villa Ridge,MO
82134.1328125,Harrod,OH
96618.4765625,Arnold,MN
83895.1796875,Ferndale,MI
17555.0195312,Richland,IN
35798.3945312,Orange,VA
84549.3984375,Lake Placid,FL
89244.1796875,Indiana Township,PA
137104.015625,Town of Marlborough,NH
141981.53125,Leominster,MA
62807.2304688,Vinita Park,MO
103797.59375,Dunsmuir,CA
40477.9101562,Hammond,IN
48567.8710938,Town of Champlain,NY
323165.875,Walnut Creek,CA
91720.078125,Mount Pleasant,NC
43742.9726562,Hilliard,OH
96541.3671875,Greenwood,IN
33142.1679688,Braddock,PA
192273.890625,University Place,WA
131748.59375,Ellenton,FL
96793.9765625,Sanford,NY
171228.515625,Yucaipa,CA
180259.4375,Fairless Hills,PA
81804.8203125,Ravenna,OH
216800.796875,Revere,MA
138378.71875,Brentwood,MO
183337.75,Jennings Lodge,OR
140365.0625,Aurora,IL
87429.3203125,Gainesville,FL
193985.546875,North Brunswick,NJ
278960.6875,Newburyport,MA
69298.796875,Yorktown,IN
166135.34375,Rio Linda,CA
86592.7734375,Lake Odessa,MI
51767.46875,Town of Middleburgh,NY
90503.2109375,Madison,OH
61153.8164062,Saint Marys,GA
189759.4375,Ellicott City,MD
384843.8125,Torrance,CA
96232.53125,Cottondale,AL
59865.0585938,Whitestown,IN
21838.1523438,Fairborn,OH
46390.7617188,Colden,NY
79397.9921875,Garden City,MI
52298.796875,Mc Donald,OH
130922.085938,Town of Hillsborough,NH
94130.5234375,Red Lion,PA
75571.0859375,Heidelberg,PA
18252.6113281,Town of Perrysburg,NY
177418.875,Acushnet,MA
70645.78125,Champion Heights,OH
177461.046875,Lompoc,CA
111875.101562,Goochland,VA
210532.125,Laguna Woods,CA
86140.5625,Moore,SC
123208.4375,Twin Lakes,WI
108886.75,Porter,IN
178523.6875,Williams,OR
138227.703125,Shakopee,MN
216809.640625,Yarmouth,MA
59873.8945312,Upper Tyrone Township,PA
137859.84375,Lakewood,WA
70068.2734375,Pendleton,SC
189153.40625,Naples,FL
47721.2851562,Town of Candor,NY
133403.21875,Brighton,CO
69289.15625,Ladoga,IN
129806.023438,Winchester,VA
93481.125,Hartville,OH
82492.7734375,Cerritos,CA
145237.34375,Wynnewood,PA
196554.21875,Ouray,CO
32131.3261719,Kiln,MS
174007.234375,Weston,MA
284549.0,Wakefield,MA
84687.953125,West Chester,OH
130162.25,Coventry,CT
39957.0273438,Waleska,GA
119740.164062,Edinburg,VA
553534.9375,Puako,HI
112370.28125,Hartly,DE
122808.835938,North Ogden,UT
161943.78125,Cocoa Beach,FL
23028.9160156,West Franklin Township,PA
96241.765625,Kerman,CA
64676.7070312,Perryopolis,PA
48354.21875,Hillsdale,MO
79508.8359375,Watervliet,MI
95871.890625,Washington,MO
67664.65625,Woodson Terrace,MO
131623.296875,King George,VA
145441.359375,Alton,NH
64596.3867188,Muskego,WI
172303.21875,Bolton,CT
34161.0429688,Duncan,OK
26940.5625,Royalton,NY
41381.5273438,Apollo,PA
238333.328125,Genesee,CO
132091.171875,Washington Township,PA
74126.5078125,Wapato,WA
76023.296875,East Palatka,FL
78974.296875,Lyme,NH
144191.96875,Providence Township,PA
115367.875,Arden,NC
112615.257812,Ashland,NH
95965.0625,Port Jervis,NY
98890.765625,Castalia,OH
301731.40625,Fallbrook,CA
319864.03125,Lyme,CT
134061.84375,Monroe,OR
144249.390625,Round Lake,IL
135488.75,Penn Township,PA
98679.515625,Ammon,ID
96352.2109375,Colleyville,TX
96195.5859375,Northgate,OH
139400.0,Cedar Mill,OR
77124.5,Town of Geneva,NY
118376.703125,Jamul,CA
299412.0625,Grant,MN
114636.546875,Duluth,GA
68288.7578125,Rural Hall,NC
87279.515625,Hamburg,PA
18583.5332031,Blackman Township,MI
220314.0625,Highlands Ranch,CO
108671.890625,Ellendale,MN
34725.703125,East Pittsburgh,PA
52335.3398438,Bellefonte,DE
121981.523438,Hanover,VA
111446.585938,Lakeland Highlands,FL
230457.03125,Huntington Woods,MI
171463.453125,Geneva,IL
118862.25,Hanover,PA
372063.5625,Sleepy Hollow,NY
92951.40625,Clifton,CO
61133.734375,Hazel Park,MI
120651.804688,Auburn Hills,MI
62175.9023438,Riverdale,CA
124550.203125,Selma,OR
70089.15625,North College Hill,OH
114273.09375,Groveport,OH
274912.4375,North Reading,MA
37623.6953125,Oil City,PA
63110.84375,Lorain,OH
107973.09375,Paddock Lake,WI
293182.25,Anaheim,CA
165066.265625,Town of East Hampton,CT
68963.8515625,Aldine,TX
26788.3535156,Weatherly,PA
89755.421875,Royal,AR
138789.15625,Wheeling,IL
68074.6953125,Lyons,MI
70536.546875,Cromwell,IN
119096.789062,Unionville,NC
304696.75,Vienna,VA
60429.3164062,Manito,IL
206751.8125,Fair Oaks,CA
261893.171875,Groveton,VA
163714.0625,Little Britain Township,PA
33398.3945312,Florence,MS
75646.984375,Kendallville,IN
156337.34375,Herriman,UT
77073.8984375,Carnesville,GA
111848.195312,Town of Winchester,NH
179211.25,Harwood Heights,IL
202697.1875,Millis,MA
63400.8046875,Lykens Township,PA
87673.8984375,Jamestown,IN
197307.234375,Garden HomeWhitford,OR
53044.9804688,Porter Township,PA
112056.625,Shallotte,NC
181372.6875,Beachwood,OH
123061.046875,New Hope,MN
205987.546875,Somerset,NJ
137824.90625,New Prague,MN
46925.703125,Shafter,CA
23662.2480469,Beaufort,SC
91492.3671875,Town of Richmondville,NY
88754.21875,Pinson,AL
93411.6484375,Lynn Haven,FL
249972.296875,Boulder,CO
74363.453125,Columbia,MO
381474.6875,Greenburgh,NY
97411.6484375,Millersburg,IN
159384.34375,Hyattsville,MD
59488.7539062,Hueytown,AL
57875.9023438,Sturgeon,MO
223840.15625,Bay Hill,FL
470534.09375,Monterey,CA
117727.710938,Dacula,GA
68786.75,Colona,IL
417880.53125,Annapolis,CA
77681.9296875,Crescent,PA
116951.40625,Pittstown,NY
50097.5898438,Lancaster,TX
21467.4707031,Town of Altona,NY
24146.1855469,Monroe,NC
140370.28125,Halethorpe,MD
285387.5625,Berlin,MA
146567.46875,Pine,AZ
44697.1875,Okeana,OH
178072.296875,Blackstone,MA
25827.7109375,Carthage,NY
65351.0039062,Anthony,FL
97942.171875,Charlotte,MI
194039.765625,Town of Wolfeboro,NH
97270.6796875,Brimfield,IL
39349.8007812,Columbus,GA
53479.1171875,Kennewick,WA
88869.8828125,Stony Point,NC
19826.5058594,Dunbar Township,PA
149214.0625,Atlanta,GA
142761.453125,Strasburg Township,PA
20457.0273438,Hustonville,KY
141786.75,West Donegal,PA
152483.9375,Plainfield,NH
78438.5546875,Crawfordsville,IN
29168.6738281,Rouses Point,NY
100206.023438,Lanesville,IN
49506.4257812,Sansom Park,TX
174032.125,Hillsborough,NJ
119960.242188,Fort Myers,FL
99456.2265625,Sebastian,FL
135518.875,Sparks,NV
123785.140625,Caledonia,WI
114808.835938,Tooele,UT
195416.875,Lakeville,MA
25092.3691406,Sterling,CO
186813.25,Westhampton,MA
130472.6875,Belmont,NH
101441.765625,Georgetown,KY
16136.5458984,Merkel,TX
170127.703125,Side Lake,MN
84467.875,Lemon Grove,CA
20405.2207031,Mojave,CA
172373.09375,Rogers,MN
598863.125,Point Reyes Station,CA
150782.328125,East Providence,RI
150000.0,Canaan,CT
111100.0,Wilmington Island,GA
108889.960938,Oak Ridge,NC
250351.0,Pinole,CA
68516.46875,Town of Southport,NY
94805.21875,Grover Beach,CA
142874.703125,Town of Ware,MA
557182.4375,Montara,CA
95404.4140625,Walton,KY
118921.6875,Town of Waterford,NY
24381.5253906,Delavan,IL
31142.5703125,Winston,GA
150967.46875,Kearney,MO
256411.25,Indian Beach,NC
152057.4375,Contoocook,NH
164627.3125,Ann Arbor,MI
62791.5664062,Morenci,MI
290831.40625,Avon,CO
40178.3125,Dry Run,OH
128998.796875,Three Rivers,MA
172935.75,Manassas Park,VA
103826.507812,Town of Lisbon,NH
145390.765625,Phillipston,MA
157902.40625,Point Roberts,WA
74470.28125,Wyoming,MI
61822.890625,Chatham,VA
50238.5546875,Vincennes,IN
50273.8945312,Palatka,FL
176814.0625,Cheshire,CT
76302.8125,Union,OR
116229.71875,Salem,OR
13371.4863281,Hugo,OK
67975.1015625,Edinburgh,IN
88299.6015625,Lakeland,FL
21001.2050781,Eufaula,OK
85753.4140625,Columbia City,IN
189718.46875,Scituate,RI
45588.7539062,Rockport,TX
87024.5,Town of Hopkinton,MA
137869.484375,Winchester,CT
25898.3945312,Belton,TX
267613.65625,La Habra,CA
152834.53125,Mount Juliet,TN
17533.3339844,Dennison,OH
172648.59375,Hopkinton,NH
133481.125,Farmington Hills,MI
154525.703125,Milton,NH
94968.671875,Covina,CA
80475.90625,Brookville,IN
106146.984375,Willowick,OH
22975.9042969,Millington,TN
88810.4453125,Hampton,VA
135998.796875,Hartfield,VA
156504.8125,Laporte,CO
263535.75,ParsippanyTroy Hills Township,NJ
100028.914062,Conway,FL
317716.1875,Port Chester,NY
158124.90625,Town of Poughkeepsie,NY
201171.078125,Steilacoom,WA
11783.5341797,Muskegon Heights,MI
417765.40625,Orangetown,NY
126452.609375,Boca Raton,FL
55855.0195312,Corry,PA
129939.359375,Smyrna,DE
64380.3203125,Colfax,IN
217538.953125,Newcastle,WA
105206.421875,Bellefonte,PA
162627.3125,White Island Shores,MA
126896.789062,Williamsburg,FL
133261.453125,Livingston,NY
95198.796875,Roeland Park,KS
72338.5546875,Eastpointe,MI
483664.53125,Wellesley,MA
92556.625,Crossville,TN
29287.5507812,Portage,IN
508159.9375,Mountain View,CA
469741.40625,Broadmoor Village,CA
109357.429688,Northport,AL
26815.2617188,Elizabethtown,IN
32511.6464844,Wayne Township,PA
157595.1875,Edinburg,NY
81240.1640625,Churubusco,IN
185420.078125,Silver Spring,MD
242744.578125,Kent Lakes,NY
143916.875,Silverlake,WA
191753.015625,Berkeley,NJ
122331.726562,Woodstock,GA
181074.703125,Simsbury,CT
105437.75,Naches,WA
380429.3125,Key Colony Beach,FL
178867.875,Bellvue,CO
32733.734375,Wolfdale,PA
66953.4140625,Conway,AR
17837.7519531,Brook,IN
289719.71875,Montgomery Township,NJ
105511.242188,West Wyomissing,PA
63336.9492188,Golden Lakes,FL
72702.8125,Greer,SC
132836.546875,Florida,NY
171913.65625,East Fallowfield Township,PA
64905.6210938,Daleville,IN
226140.15625,Elmhurst,IL
418813.6875,La CrescentaMontrose,CA
121634.539062,Longswamp,PA
22376.7070312,Linwood,NC
81578.71875,Seneca,NY
55926.90625,Pittsburgh,PA
77466.265625,Lindsay,CA
126122.085938,Crest Hill,IL
223947.390625,Shelton,CT
100979.921875,Center Township,PA
113131.328125,Wilmington,DE
179018.875,Surprise,AZ
78578.3125,Proctor,MN
400840.875,Lexington,MA
141883.125,Town of Winchendon,MA
64381.125,Gaston,IN
58542.9726562,Bristol,VA
63976.7070312,Vineyard,CA
33857.8320312,North Braddock,PA
138257.828125,Ashford,CT
146141.359375,Carolina Shores,NC
93496.7890625,Newtown,OH
53879.5195312,Sunset Hills,MO
68986.75,Mascot,TN
54824.8984375,Harlingen,TX
150126.109375,Berwyn,IL
63501.203125,Burlington,NC
14624.0966797,Birmingham,AL
83247.7890625,Oildale,CA
34138.9570312,Diamondhead,MS
170292.765625,Glastonbury,CT
64830.921875,Belleview,FL
72377.109375,Fort Shawnee,OH
235069.484375,North Bergen,NJ
87916.46875,Lebanon,TN
117380.320312,Grand Blanc Township,MI
106410.84375,Bridgeview,IL
20760.2402344,Hamersville,OH
155813.25,Cranston,RI
275326.5,Natick,MA
123380.320312,Bullhead City,AZ
116395.179688,Freedom,NH
108577.109375,Tecumseh,MI
26899.5976562,Ridgecrest,CA
116867.070312,Butler,WI
78683.9375,Coloma Township,MI
32933.734375,Town of Canisteo,NY
49610.4414062,Town of Addison,NY
43503.2109375,North Charleroi,PA
136820.484375,East Granby,CT
58686.7460938,Speedway,IN
188506.421875,Chesterfield,MO
60548.1914062,Chandler,IN
571424.75,Westport,CT
59881.9257812,Citronelle,AL
122927.710938,Tamiami,FL
65240.1601562,Townville,SC
481163.5,Bodega Bay,CA
92732.9296875,Coatesville,PA
49469.8789062,Lewisville,TX
21460.6425781,Icard,NC
132763.859375,Grass Lake Township,MI
94922.4921875,Oakwood,GA
337562.1875,Alhambra,CA
98063.453125,Willoughby,OH
140428.515625,Spanish Fork,UT
79507.6328125,Elberfeld,IN
187695.984375,Vinings,GA
59606.4257812,Connelly Springs,NC
143853.8125,Westfield,MA
150184.34375,Creswell,OR
120106.023438,Canal Winchester,OH
84730.5234375,Louisville,OH
259196.78125,Walpole,MA
