mean,regionname
5.07268942516e-13,Crestview-Fort Walton Beach-Destin, FL
0.0584682254256,Fayetteville, NC
3.39960371322e-14,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.270288502158,Athens-Clarke County, GA
0.0518065917729,Southwest Wyoming nonmetropolitan area
0.212985575962,Scranton--Wilkes-Barre--Hazleton, PA
0.118857965312,Hagerstown-Martinsburg, MD-WV
0.0312493613891,Southeast Iowa nonmetropolitan area
0.0189879156496,Youngstown-Warren-Boardman, OH-PA
0.265933578106,Lexington-Fayette, KY
0.0681561190019,Champaign-Urbana, IL
0.0356867605711,Worcester, MA-CT
0.195233358822,Toledo, OH
0.0653428006955,Redding, CA
3.60818373927e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
0.0642269595005,Anchorage, AK
0.0937772575355,Little Rock-North Little Rock-Conway, AR
0.0454504976221,Raleigh, NC
1.70300704451e-07,Kingsport-Bristol-Bristol, TN-VA
1.80062834663e-07,New Bedford, MA
0.0525326254788,Ann Arbor, MI
2.05841720758e-07,Bend-Redmond, OR
2.13713001257e-07,Hanford-Corcoran, CA
3.06941671173e-07,Dover-Durham, NH-ME
0.123275633891,Saginaw, MI
0.0910675365223,Springfield, OH
0.0759868555668,Cleveland, TN
0.145656313776,Victoria, TX
0.229216198478,Jefferson City, MO
0.0611255090593,Tulsa, OK
7.26910549034e-13,Dallas-Plano-Irving, TX Metropolitan Division
0.0693116597441,Durham-Chapel Hill, NC
0.177913112985,Racine, WI
7.01950278577e-07,Green Bay, WI
0.0957459975784,Decatur, AL
0.0783342545385,Waco, TX
3.28125898016e-14,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
0.0475869399948,Northeast Wyoming nonmetropolitan area
3.27287727631e-11,Detroit-Dearborn-Livonia, MI Metropolitan Division
7.18483363502e-07,Burlington-South Burlington, VT
1.09243850614e-13,Anaheim-Santa Ana-Irvine, CA Metropolitan Division
0.0895289086613,Springfield, MO
0.0321689611248,Southeast Nebraska nonmetropolitan area
0.0789231530652,Wichita, KS
0.098510338172,Mankato-North Mankato, MN
4.97886001282e-07,Providence-Warwick, RI-MA
6.85405165672e-07,Capital/Northern New York nonmetropolitan area
0.077342067507,Dayton, OH
0.0821456321252,Memphis, TN-MS-AR
0.100256045945,Brunswick, GA
0.110919155108,Pueblo, CO
0.194672186625,Kansas City, MO-KS
0.070557389229,Newark, NJ-PA Metropolitan Division
0.478926238913,Clarksville, TN-KY
0.113427833216,Columbus, OH
0.155048892714,East Kentucky nonmetropolitan area
0.223364955321,Abilene, TX
1.98559878671e-13,San Francisco-Oakland-Hayward, CA
0.130071609918,Monroe, MI
0.0798934645019,Elizabethtown-Fort Knox, KY
4.54334787599e-07,Daphne-Fairhope-Foley, AL
0.0765101427013,Missoula, MT
0.074501723117,Fresno, CA
0.0791739117848,El Paso, TX
0.0722057267174,Ocala, FL
0.0554089011287,Montgomery, AL
9.02493756189e-13,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
0.220112298752,Kennewick-Richland, WA
0.0469854831917,Wilmington, DE-MD-NJ Metropolitan Division
0.0670704405125,Farmington, NM
0.0645903823713,Jonesboro, AR
0.107410957852,Duluth, MN-WI
0.0804532882826,Bloomington, IL
0.0459315627176,Tuscaloosa, AL
4.74108508092e-12,Indianapolis-Carmel-Anderson, IN
0.102566324015,Albany, GA
0.253414925769,Bay City, MI
0.0519615660034,Alexandria, LA
1.8262378988e-06,York-Hanover, PA
0.14712686025,Kokomo, IN
0.0728556360548,Chattanooga, TN-GA
0.0421648618228,Prescott, AZ
1.85534903665e-13,Bridgeport-Stamford-Norwalk, CT
7.92065843019e-13,Portland-Vancouver-Hillsboro, OR-WA
0.175990187811,Burlington, NC
0.11190542775,Lancaster, PA
2.25236895913e-13,Kahului-Wailuku-Lahaina, HI
0.199353256434,Akron, OH
0.155900809707,Central Kentucky nonmetropolitan area
0.0602083018657,Danbury, CT
0.0624602905936,Sebastian-Vero Beach, FL
0.0856804732278,Grants Pass, OR
6.81918872865e-07,Central New York nonmetropolitan area
0.269026075404,Grand Island, NE
0.0484012200152,Tyler, TX
0.00955917793673,Piedmont North Carolina nonmetropolitan area
9.56610869992e-18,New York-Newark-Jersey City, NY-NJ-PA
0.323299024519,Dutchess County-Putnam County, NY Metropolitan Division
0.0159696228194,Great Falls, MT
0.113021416487,Portsmouth, NH-ME
0.0265473280295,Central Washington nonmetropolitan area
6.26235282811e-07,Greenville, NC
0.0596451365772,Fort Collins, CO
9.19216620843e-07,Salinas, CA
2.03697383975e-07,Fort Wayne, IN
0.0699840677901,Corvallis, OR
0.0871293046202,El Centro, CA
0.0437867740485,Wilmington, NC
0.111366579757,Columbus, IN
0.0818629422691,Provo-Orem, UT
0.108893075605,Columbus, GA-AL
0.132792268681,Punta Gorda, FL
0.040768921616,Southeast Alaska nonmetropolitan area
0.0842282727243,Jackson, MI
3.61035669319e-10,Buffalo-Cheektowaga-Niagara Falls, NY
0.0932793140725,Springfield, IL
0.0749631909868,Nashua, NH-MA NECTA Division
0.0988750406701,Yuba City, CA
1.41956014628e-13,Oxnard-Thousand Oaks-Ventura, CA
0.0373503303695,Sierra Vista-Douglas, AZ
0.0334881826475,Santa Fe, NM
0.0813035127289,Sebring, FL
0.0309598577686,Southeast Coastal North Carolina nonmetropolitan area
0.0552768451407,Midland, MI
0.0319530456311,Urban Honolulu, HI
0.188708098034,Rochester, MN
0.0453468775823,Asheville, NC
7.40837269091e-08,North Port-Sarasota-Bradenton, FL
0.0972701300869,Springfield, MA-CT
0.101570537424,Walla Walla, WA
6.8015167973e-07,Austin-Round Rock, TX
0.0630645380502,Dalton, GA
0.0381616822614,Santa Rosa, CA
9.61359220319e-07,Milwaukee-Waukesha-West Allis, WI
6.02386630294e-18,McAllen-Edinburg-Mission, TX
0.0311471836407,Southeast Oklahoma nonmetropolitan area
0.155291180786,San Juan-Carolina-Caguas, PR
0.0961700540089,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
7.45131687109e-13,Chicago-Naperville-Elgin, IL-IN-WI
4.25085734448e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
1.70283797346e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
3.11042024143e-07,Jacksonville, NC
1.96533948554e-06,Elkhart-Goshen, IN
0.0946481341261,Elgin, IL Metropolitan Division
0.0323903462463,Southeast Minnesota nonmetropolitan area
0.0723255196573,Bakersfield, CA
2.32051260585e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
2.416595063e-19,Atlanta-Sandy Springs-Roswell, GA
5.33472256876e-18,Deltona-Daytona Beach-Ormond Beach, FL
0.0651375179522,Winston-Salem, NC
0.0921873116813,Greeley, CO
1.12391729005e-12,Seattle-Tacoma-Bellevue, WA
8.91467046762e-13,Washington-Arlington-Alexandria, DC-VA-MD-WV
0.0831088113643,Jackson, MS
0.249804081492,Lawrence, KS
0.0827597009067,Savannah, GA
2.33830990723e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
0.119166324176,Albany, OR
0.0521867008723,Tallahassee, FL
0.0592812437159,Peoria, IL
0.0328076014594,Boulder, CO
5.54501198391e-08,Santa Maria-Santa Barbara, CA
0.121914882638,Eau Claire, WI
0.0571399017025,Portland-South Portland, ME
0.0402344041116,Louisville/Jefferson County, KY-IN
0.0718638032131,Salisbury, MD-DE
2.18606432694e-12,Hartford-West Hartford-East Hartford, CT
0.0786353882003,State College, PA
2.69144607544e-07,Canton-Massillon, OH
0.094885454781,Longview, TX
2.51011048677e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
0.0490066564885,Erie, PA
0.0845183296414,Cheyenne, WY
0.103101100825,Lynchburg, VA
4.478661021e-18,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.0263522114811,Southwest Washington nonmetropolitan area
1.30858520077e-07,Houston-The Woodlands-Sugar Land, TX
0.180949235393,Trenton, NJ
1.50958973741e-06,Harrisburg-Carlisle, PA
0.137120811945,Hattiesburg, MS
0.048914304503,Huntsville, AL
0.0380423820683,Gainesville, GA
0.0841083575951,Casper, WY
7.23791679754e-08,Parkersburg-Vienna, WV
0.234937662838,Niles-Benton Harbor, MI
0.391652681238,Gulfport-Biloxi-Pascagoula, MS
0.0311471836407,Southeast Kansas nonmetropolitan area
0.175661376547,Bellingham, WA
4.40460093407e-08,San Diego-Carlsbad, CA
6.94469526967e-07,East Central New York nonmetropolitan area
0.0273677168347,San Rafael, CA Metropolitan Division
0.0378969656467,Reading, PA
0.191929705501,Rochester, NY
0.0699411314048,Beaumont-Port Arthur, TX
0.079056731816,Muskegon, MI
0.0549387087737,Framingham, MA NECTA Division
