mean,regionname
2.37342669992e-07,Central-Southeastern Wyoming nonmetropolitan area
2.51582152558e-12,Dallas-Plano-Irving, TX Metropolitan Division
0.151243991819,Montgomery, AL
0.384534826596,Saginaw, MI
0.194214410495,Fort Collins, CO
0.238265324584,Boise City, ID
0.40874977321,West Kentucky nonmetropolitan area
0.208044801096,Warner Robins, GA
0.435213586609,Kokomo, IN
1.3799061739e-12,Crestview-Fort Walton Beach-Destin, FL
0.361345087662,Rockford, IL
0.381971137712,Albany, OR
0.702941204773,Shreveport-Bossier City, LA
0.325660203203,Springfield, MA-CT
3.0417588828e-06,California-Lexington Park, MD
0.352704858867,Lake County-Kenosha County, IL-WI Metropolitan Division
0.116100695303,Santa Cruz-Watsonville, CA
0.265653716624,Springfield, IL
0.94510298098,Hammond, LA
1.89400085388e-06,Pittsburgh, PA
0.304829940148,Columbus, IN
0.268179519137,Dover, DE
0.257451709045,Nashua, NH-MA NECTA Division
0.0923325103351,Santa Fe, NM
0.103441083826,Gainesville, GA
0.329506088703,Columbus, GA-AL
0.20063645644,Madison, WI
0.216488241214,Wichita Falls, TX
0.216530581961,Wichita, KS
0.587915888399,Racine, WI
0.25644025625,Modesto, CA
0.0284172076137,Piedmont North Carolina nonmetropolitan area
0.602271417701,Florence, SC
1.59941353742e-13,Boston-Cambridge-Newton, MA NECTA Division
0.608425652624,Toledo, OH
7.65496514196e-13,Phoenix-Mesa-Scottsdale, AZ
1.73351985964e-13,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.349249309607,Terre Haute, IN
8.64697410396e-13,Oakland-Hayward-Berkeley, CA Metropolitan Division
5.47959794523e-06,Elkhart-Goshen, IN
0.0556008350319,Danville, IL
0.0769057853041,Southeast Missouri nonmetropolitan area
5.74660952384e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
1.94699122996e-06,Greenville, NC
0.137221745383,Napa, CA
1.32693802499,Clarksville, TN-KY
0.252040767327,Memphis, TN-MS-AR
0.340545639471,Yakima, WA
0.175043075206,Nantucket Island and Martha's Vineyard nonmetropolitan area
2.82374545861e-12,Portland-Vancouver-Hillsboro, OR-WA
0.1695055377,Lubbock, TX
0.332682223376,Greeley, CO
0.32227122142,Kingston, NY
0.335772095466,Pittsfield, MA
1.13854348637e-11,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
1.07996536552e-10,Detroit-Dearborn-Livonia, MI Metropolitan Division
0.257989771024,Syracuse, NY
5.61353071454e-12,Baltimore-Columbia-Towson, MD
0.206864299236,Chattanooga, TN-GA
0.717656408969,Niles-Benton Harbor, MI
0.240314439038,Springfield, MO
6.23598762183e-13,Bridgeport-Stamford-Norwalk, CT
0.144702636219,Prescott, AZ
0.360473312151,Philadelphia, PA Metropolitan Division
0.18024232046,Jonesboro, AR
0.349797740453,Idaho Falls, ID
8.26586827657e-19,Atlanta-Sandy Springs-Roswell, GA
1.18511666818e-06,Daphne-Fairhope-Foley, AL
0.300742095948,Longview, WA
0.173328527611,Peoria, IL
0.387609865339,Punta Gorda, FL
4.11478224595e-07,Mount Vernon-Anacortes, WA
9.44696563479e-07,Jacksonville, NC
0.401823780085,Victoria, TX
0.201465820287,Dalton, GA
0.143566925919,Erie, PA
0.178485329858,Midland, MI
0.222784686347,Danbury, CT
4.29605608346e-13,Hilton Head Island-Bluffton-Beaufort, SC
0.223547627555,Colorado Springs, CO
0.243675004955,Albuquerque, NM
8.2326827862e-07,Stockton-Lodi, CA
0.287641284117,Merced, CA
1.06024115153e-06,Dover-Durham, NH-ME
0.163135684462,Valdosta, GA
0.0796986437607,Southeast Mississippi nonmetropolitan area
0.609599135187,Kansas City, MO-KS
0.195523464431,Lebanon, PA
1.85209565088e-06,Providence-Warwick, RI-MA
1.52529479435e-11,Indianapolis-Carmel-Anderson, IN
1.05479553618e-12,Denver-Aurora-Lakewood, CO
0.119943741025,Santa Rosa, CA
0.190674012421,Champaign-Urbana, IL
0.341803262568,Yuba City, CA
1.21160071896e-06,Grand Rapids-Wyoming, MI
5.7249570719e-07,Fort Wayne, IN
0.286406989636,Brunswick, GA
1.16894235981e-06,Leominster-Gardner, MA
0.206383896324,Jackson, TN
0.227520606103,Johnstown, PA
0.542132256517,Fargo, ND-MN
0.807163508923,Bay City, MI
0.0787582208986,Central Washington nonmetropolitan area
2.22092304444e-18,Warren-Troy-Farmington Hills, MI Metropolitan Division
0.231427938702,Corpus Christi, TX
6.89169133832e-12,Albany-Schenectady-Troy, NY
0.146025215089,Columbia, SC
0.238729243897,Casper, WY
1.82337924011e-17,McAllen-Edinburg-Mission, TX
1.97890188284e-12,Orlando-Kissimmee-Sanford, FL
0.272575155725,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.141297893832,Asheville, NC
0.622500001184,Trenton, NJ
3.7028490209e-06,Dallas-Fort Worth-Arlington, TX
0.411987057784,South Central Kentucky nonmetropolitan area
1.5336783527e-17,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
2.07256374928e-07,Birmingham-Hoover, AL
0.789884794159,Lawrence, KS
0.397143749903,Monroe, MI
4.6950037688e-12,Brockton-Bridgewater-Easton, MA NECTA Division
2.20914983273e-12,Taunton-Middleborough-Norton, MA NECTA Division
1.54032358957e-07,San Diego-Carlsbad, CA
0.258042616606,Decatur, IL
0.170637770439,Framingham, MA NECTA Division
0.206440614709,Knoxville, TN
1.04247811942e-13,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
0.159715945067,Columbia, MO
5.55539689314e-12,Charlotte-Concord-Gastonia, NC-SC
3.40861819333e-12,Palm Bay-Melbourne-Titusville, FL
5.38061459437e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
4.41284072934e-07,Kingsport-Bristol-Bristol, TN-VA
0.367638638018,Portsmouth, NH-ME
9.88743782762e-07,College Station-Bryan, TX
0.238052490478,Nassau County-Suffolk County, NY Metropolitan Division
0.24944473231,Savannah, GA
1.48064648021e-17,Deltona-Daytona Beach-Ormond Beach, FL
3.20558726702e-12,Virginia Beach-Norfolk-Newport News, VA-NC
3.46507454016e-06,Salinas, CA
3.36175044369e-07,Charlottesville, VA
1.45461290787e-12,New Orleans-Metairie, LA
0.308947577955,El Centro, CA
3.49651746824e-17,New York-Newark-Jersey City, NY-NJ-PA
4.43736283906e-07,Lafayette-West Lafayette, IN
1.07343044878,Dutchess County-Putnam County, NY Metropolitan Division
0.151541598251,Northeast Wyoming nonmetropolitan area
0.2828113338,Cheyenne, WY
2.18931239904e-11,Greenville-Anderson-Mauldin, SC
0.135722016871,Richmond, VA
0.411135140791,Central Kentucky nonmetropolitan area
7.65307405893e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
1.13808682413,Cape Girardeau, MO-IL
0.46883942007,Brownsville-Harlingen, TX
0.915104248945,Grand Forks, ND-MN
1.88269587869e-06,Killeen-Temple, TX
0.492829511361,Burlington, NC
0.220147192665,Salisbury, MD-DE
8.4349451369e-07,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD
0.580829396143,Jefferson City, MO
2.34973825836e-06,Olympia-Tumwater, WA
5.19747696167e-07,Spartanburg, SC
0.350471981032,Columbus, OH
0.255856641556,Newark, NJ-PA Metropolitan Division
0.213903881911,Tucson, AZ
6.22803243593e-13,Miami-Fort Lauderdale-West Palm Beach, FL
0.140664700313,Southeast Alaska nonmetropolitan area
0.176147656549,Sebastian-Vero Beach, FL
1.45545122995e-13,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.368770941003,Pueblo, CO
1.96363093806e-12,Lynn-Saugus-Marblehead, MA NECTA Division
1.53732234023e-06,Evansville, IN-KY
1.09945622572,Gulfport-Biloxi-Pascagoula, MS
0.0830874808179,Barnstable Town, MA
3.58187350727e-12,Seattle-Tacoma-Bellevue, WA
0.187994905719,New Haven, CT
1.88800252342e-13,San Jose-Sunnyvale-Santa Clara, CA
0.20452225011,Cleveland, TN
1.02505705798e-11,Bowling Green, KY
9.865545164e-07,Jacksonville, FL
0.580428700398,Cumberland, MD-WV
0.184881527946,Portland-South Portland, ME
2.18878803299e-06,Green Bay, WI
0.0827064616432,Northwest Washington nonmetropolitan area
7.69710604734e-07,Augusta-Richmond County, GA-SC
3.42455895852e-12,Anniston-Oxford-Jacksonville, AL
0.147154471746,Tyler, TX
0.153099061561,Flagstaff, AZ
0.161592281981,Auburn-Opelika, AL
0.266611192579,Lansing-East Lansing, MI
0.128232695428,Wilmington, NC
1.51078933128e-12,Staunton-Waynesboro, VA
8.04978332577e-12,Hartford-West Hartford-East Hartford, CT
0.428507011346,Glens Falls, NY
2.10455491731e-06,Austin-Round Rock, TX
0.047402028192,Great Falls, MT
0.60591494042,Scranton--Wilkes-Barre--Hazleton, PA
0.830150956357,Athens-Clarke County, GA
0.287509944946,Grants Pass, OR
0.211285057359,Roanoke, VA
0.247938959121,Provo-Orem, UT
0.281840878239,Little Rock-North Little Rock-Conway, AR
0.192696331607,Chico, CA
0.25494938132,Waco, TX
0.461298573607,Florence-Muscle Shoals, AL
1.8559754529e-07,Parkersburg-Vienna, WV
1.87060285796e-06,Cleveland-Elyria, OH
0.114719415841,Reading, PA
0.123461154809,Lincoln, NE
2.10467496702e-06,Capital/Northern New York nonmetropolitan area
0.233524049791,Bloomington, IL
0.178659446093,Tulsa, OK
0.225805025522,Farmington, NM
0.0535996635961,Washington Parish, Louisiana nonmetropolitan area
0.552114413659,Hot Springs, AR
0.139236048782,Tallahassee, FL
0.214316869071,Des Moines-West Des Moines, IA
