mean,regionname
0.0723526339849,New Haven, CT
6.87353375006e-07,Evansville, IN-KY
0.0862298700248,El Paso, TX
0.102766552845,Jackson, TN
0.0636591229948,Columbia, MO
0.0886745222359,Grand Junction, CO
1.16416605298e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
0.119741644801,Little Rock-North Little Rock-Conway, AR
0.229858489249,Florence-Muscle Shoals, AL
0.0371245819227,Southeast Nebraska nonmetropolitan area
4.10808779746e-13,Peabody-Salem-Beverly, MA NECTA Division
0.0720156792215,Modesto, CA
1.46266746499e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.0344509308393,Southeast Missouri nonmetropolitan area
0.25297698188,Toledo, OH
0.311699953456,Sumter, SC
0.0301856777854,Southwest Washington nonmetropolitan area
0.0611782741306,Wilmington, NC
0.271047278235,Wenatchee, WA
0.550244602751,Clarksville, TN-KY
0.155606270194,Eau Claire, WI
1.14677778042e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
1.03606849293e-13,Los Angeles-Long Beach-Anaheim, CA
0.0854466775022,Bakersfield, CA
0.0929023660155,Roanoke, VA
5.28896241688e-13,Sacramento--Roseville--Arden-Arcade, CA
0.166178286047,Glens Falls, NY
0.0407202469611,San Rafael, CA Metropolitan Division
0.0691421378309,Charleston-North Charleston, SC
0.133997080328,Yakima, WA
0.162648294195,Baton Rouge, LA
2.95589309916e-12,Albany-Schenectady-Troy, NY
9.25503723903e-07,Green Bay, WI
1.25770519555e-12,Virginia Beach-Norfolk-Newport News, VA-NC
0.239863319642,Rochester, MN
0.0761334675564,Danbury, CT
1.06392048197e-12,Portland-Vancouver-Hillsboro, OR-WA
7.60213745009e-08,Parkersburg-Vienna, WV
0.0759611543022,Ann Arbor, MI
1.52174758965e-12,Seattle-Tacoma-Bellevue, WA
0.104447374739,Ithaca, NY
0.0372194072167,Urban Honolulu, HI
0.0810110081505,Anchorage, AK
0.0933669383813,Corpus Christi, TX
0.10497257669,Provo-Orem, UT
7.21067863047e-07,Killeen-Temple, TX
0.109824328547,Las Cruces, NM
0.160399808947,Punta Gorda, FL
0.0929521098872,Knoxville, TN
0.151382255667,Idaho Falls, ID
0.181878132039,Victoria, TX
1.15909523325e-06,California-Lexington Park, MD
0.130952752508,Pueblo, CO
0.0590796768368,Huntsville, AL
0.035881419317,Southeast Coastal North Carolina nonmetropolitan area
0.0472018641073,Gainesville, GA
2.52337732977e-07,Bend-Redmond, OR
4.36664914305e-07,Dover-Durham, NH-ME
8.07803633657e-13,Lynn-Saugus-Marblehead, MA NECTA Division
0.0478362158811,Southeast Alaska nonmetropolitan area
0.0595517202424,Erie, PA
0.0672901162819,Charleston, WV
6.64344544341e-18,McAllen-Edinburg-Mission, TX
0.123825778363,Cincinnati, OH-KY-IN
1.02135180094e-06,Salinas, CA
0.095915543519,Dayton, OH
0.0735073728485,Pensacola-Ferry Pass-Brent, FL
7.88599432731e-07,Central New York nonmetropolitan area
0.119736770917,Albany, GA
0.0224750290059,Danville, IL
0.117391506863,Brunswick, GA
0.0782742066233,Framingham, MA NECTA Division
1.92774999542e-06,Harrisburg-Carlisle, PA
0.266813262947,Bismarck, ND
1.63445410499e-06,Dallas-Fort Worth-Arlington, TX
2.2044037458e-07,Spartanburg, SC
0.111276866041,Memphis, TN-MS-AR
0.0411771284627,Sierra Vista-Douglas, AZ
3.74152875096e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
2.36830140447e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
0.10925746929,Decatur, AL
0.261665826816,Fargo, ND-MN
0.291595211668,Bay City, MI
0.0186783101447,Great Falls, MT
6.21926462187e-18,Deltona-Daytona Beach-Ormond Beach, FL
0.09814398353,Newark, NJ-PA Metropolitan Division
1.0697290574e-11,Detroit-Warren-Dearborn, MI
4.21823386552e-07,Minneapolis-St. Paul-Bloomington, MN-WI
0.0911211906591,Davenport-Moline-Rock Island, IA-IL
8.07811786562e-13,Orlando-Kissimmee-Sanford, FL
0.10818494694,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.0116261679372,Piedmont North Carolina nonmetropolitan area
0.0773034978157,Portland-South Portland, ME
0.0763332830735,Chico, CA
0.232203755657,Trenton, NJ
0.14886887844,Monroe, MI
0.0491117775056,Reading, PA
0.363636703179,Dutchess County-Putnam County, NY Metropolitan Division
9.51552331725e-13,Taunton-Middleborough-Norton, MA NECTA Division
0.0219333955315,Washington Parish, Louisiana nonmetropolitan area
0.239199115304,Hot Springs, AR
0.0900259255495,State College, PA
0.129334911924,Lynchburg, VA
1.57520128845e-07,Carbondale-Marion, IL
0.128168621155,Manchester, NH
0.0835354812101,Nassau County-Suffolk County, NY Metropolitan Division
0.0657346266538,Midland, MI
7.2664516261e-07,Spokane-Spokane Valley, WA
6.31655781815e-14,San Jose-Sunnyvale-Santa Clara, CA
0.0297036251363,Northwest Washington nonmetropolitan area
0.143993277369,Columbus, IN
0.0376525002895,Southeast Idaho nonmetropolitan area
0.125324210324,Columbus, GA-AL
0.0338719235983,Southeast Alabama nonmetropolitan area
0.262246877585,Kansas City, MO-KS
0.0393429256614,Ocean City, NJ
2.4162193266e-07,Stockton-Lodi, CA
0.0373970559185,Southeast Iowa nonmetropolitan area
2.85318057125e-07,Augusta-Richmond County, GA-SC
4.60924147592e-13,Denver-Aurora-Lakewood, CO
0.203051999751,Cumberland, MD-WV
0.0826130263221,Corvallis, OR
0.0766661070889,Odessa, TX
3.01517382693e-06,Elkhart-Goshen, IN
0.0628506962809,Medford, OR
0.125300115989,Philadelphia, PA Metropolitan Division
0.156254803841,Muncie, IN
1.77227499639e-13,Oxnard-Thousand Oaks-Ventura, CA
0.0863590973845,Yuma, AZ
0.106982718459,Springfield, IL
8.12040641481e-07,Pittsburgh, PA
5.85120282067e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
3.52350083754e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
0.036273100686,Southeast Oklahoma nonmetropolitan area
