mean,regionname
3.8657101913e-13,Miami-Fort Lauderdale-West Palm Beach, FL
0.412269125212,Florence-Muscle Shoals, AL
0.668032465459,Grand Forks, ND-MN
4.74478497461e-13,Phoenix-Mesa-Scottsdale, AZ
1.07015808274e-13,Boston-Cambridge-Newton, MA NECTA Division
1.50673481178e-12,Taunton-Middleborough-Norton, MA NECTA Division
1.64815827393e-07,Birmingham-Hoover, AL
0.125326374652,Modesto, CA
1.37668697226e-07,Huntington-Ashland, WV-KY-OH
0.147588819654,State College, PA
0.16405912033,Muskegon, MI
6.74376436752e-07,Minneapolis-St. Paul-Bloomington, MN-WI
1.15832621477e-06,Spokane-Spokane Valley, WA
7.8035951707e-07,Leominster-Gardner, MA
0.265874496144,Rockford, IL
2.44070627044e-12,Virginia Beach-Norfolk-Newport News, VA-NC
0.142760280077,Sebring, FL
1.71138279363e-12,Portland-Vancouver-Hillsboro, OR-WA
3.29691278052e-06,Harrisburg-Carlisle, PA
0.22487684518,Lewiston, ID-WA
1.07617882754e-11,Indianapolis-Carmel-Anderson, IN
0.081203971836,Prescott, AZ
0.476417975143,Los Alamos County, New Mexico nonmetropolitan area
3.96463658759e-07,Spartanburg, SC
7.15007826849e-13,Denver-Aurora-Lakewood, CO
1.37220484847e-06,Southwest New York nonmetropolitan area
0.124150152895,Pensacola-Ferry Pass-Brent, FL
0.206709212959,Cheyenne, WY
0.0822198328402,Worcester, MA-CT
0.554689646538,Bay City, MI
0.261726796433,Muncie, IN
0.107480354123,Tuscaloosa, AL
0.0548966147709,Northwest Washington nonmetropolitan area
6.25176456464e-07,Visalia-Porterville, CA
0.186147809258,Syracuse, NY
1.37499388271e-06,Capital/Northern New York nonmetropolitan area
2.87577128339e-07,Carbondale-Marion, IL
4.13407114056e-12,Charlotte-Concord-Gastonia, NC-SC
1.82864711321e-12,Chicago-Naperville-Elgin, IL-IN-WI
0.0903607515108,Louisville/Jefferson County, KY-IN
0.151987653754,Corvallis, OR
0.263335192349,Terre Haute, IN
8.14263781497e-13,Peabody-Salem-Beverly, MA NECTA Division
0.156305834793,Davenport-Moline-Rock Island, IA-IL
0.160767219638,Lower Savannah South Carolina nonmetropolitan area
0.252696986668,Hagerstown-Martinsburg, MD-WV
0.323984032413,Central Kentucky nonmetropolitan area
8.99200721149e-18,McAllen-Edinburg-Mission, TX
0.0553098027558,East Washington nonmetropolitan area
0.173126413794,Provo-Orem, UT
4.58904304443e-12,Las Vegas-Henderson-Paradise, NV
0.0694953472238,Boulder, CO
0.24582123984,Lancaster, PA
0.248372510992,Albany, OR
0.0752799821283,Napa, CA
0.260941794133,Eau Claire, WI
1.13494397332e-07,Santa Maria-Santa Barbara, CA
4.34073330318e-07,Fort Wayne, IN
1.69970841037e-13,Los Angeles-Long Beach-Anaheim, CA
0.163216006242,Des Moines-West Des Moines, IA
0.249391850336,Pueblo, CO
0.239587631182,Albany, GA
0.20299887633,Savannah, GA
0.143586585779,El Paso, TX
0.220600769569,Springfield, MA-CT
0.141326246899,Missoula, MT
0.0884328462456,Reading, PA
0.0805690155991,Santa Rosa, CA
1.46633475423e-06,East Central New York nonmetropolitan area
0.225527840006,Kingston, NY
1.4190288464e-06,Olympia-Tumwater, WA
0.105562733778,Columbia, MO
0.0538206390255,Santa Cruz-Watsonville, CA
2.33517564793e-06,Dallas-Fort Worth-Arlington, TX
7.57592645055e-12,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
0.0694127504206,Southeast Idaho nonmetropolitan area
2.39868649636e-08,Naples-Immokalee-Marco Island, FL
0.0985445504457,Erie, PA
0.169554228231,Newark, NJ-PA Metropolitan Division
3.33286641187e-07,Lafayette-West Lafayette, IN
5.4441343519e-19,Atlanta-Sandy Springs-Roswell, GA
3.70038508307e-07,Chambersburg-Waynesboro, PA
6.27493257711e-13,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
0.172930397011,Las Cruces, NM
0.447197462814,Wenatchee, WA
0.146005497939,Salisbury, MD-DE
0.743109680203,Dutchess County-Putnam County, NY Metropolitan Division
0.171507973407,Bloomington, IL
9.58662923373e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
0.0620218932856,Southeast Coastal North Carolina nonmetropolitan area
0.0674373139513,Southeast Kansas nonmetropolitan area
2.04626148688e-12,Seattle-Bellevue-Everett, WA Metropolitan Division
0.202298966215,Dover, DE
4.16907842353e-13,Bridgeport-Stamford-Norwalk, CT
0.142336416259,Peoria, IL
0.0527273778502,Southwest Washington nonmetropolitan area
0.218058251439,Manchester, NH
8.92797762366e-08,San Diego-Carlsbad, CA
0.0526323545152,Santa Fe, NM
0.260782288006,Longview, WA
0.155478454076,Knoxville, TN
1.4041904452e-07,Vallejo-Fairfield, CA
1.3371547574e-07,Parkersburg-Vienna, WV
1.37668819432e-06,Greenville, NC
0.0835303093261,Southeast Alabama nonmetropolitan area
0.229564742407,Columbus, GA-AL
0.187956878522,Rocky Mount, NC
0.447092124084,Abilene, TX
0.124541946757,Nantucket Island and Martha's Vineyard nonmetropolitan area
1.26302101133e-07,North Port-Sarasota-Bradenton, FL
0.113888849317,Huntsville, AL
0.0711668017684,Southeast Minnesota nonmetropolitan area
0.615755992434,Flint, MI
1.49805330496e-11,Greenville-Anderson-Mauldin, SC
4.58009961869e-07,Stockton-Lodi, CA
0.136006502776,Danbury, CT
0.443596328064,Bismarck, ND
0.12851368091,Montgomery, AL
5.48449389079e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
3.18223001294e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
0.168827613465,Dayton, OH
0.102700172325,Alexandria, LA
2.17332214077e-17,New York-Newark-Jersey City, NY-NJ-PA
1.37220484847e-06,Central New York nonmetropolitan area
0.823864190325,Gulfport-Biloxi-Pascagoula, MS
1.57749422478e-12,Dallas-Plano-Irving, TX Metropolitan Division
0.479202796818,Jefferson City, MO
0.074410424344,Urban Honolulu, HI
0.126059545187,Dalton, GA
0.14049008152,Roanoke, VA
0.159280621688,Anchorage, AK
2.94775311246e-07,Houston-The Woodlands-Sugar Land, TX
0.487928812919,Niles-Benton Harbor, MI
1.10159507033e-17,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.0660627153741,Ocean City, NJ
1.56671388949e-12,Lynn-Saugus-Marblehead, MA NECTA Division
2.48768040519,Gary, IN Metropolitan Division
0.131901555816,Madison, WI
2.34946969595e-13,Anaheim-Santa Ana-Irvine, CA Metropolitan Division
1.00637192646e-06,Cape Coral-Fort Myers, FL
0.0932623713113,Asheville, NC
0.116183485177,Charleston, WV
0.106790834351,Sebastian-Vero Beach, FL
0.0604721974347,Southeast Missouri nonmetropolitan area
9.62038364896e-14,San Jose-Sunnyvale-Santa Clara, CA
0.178345416796,Memphis, TN-MS-AR
1.97461348181e-06,Salinas, CA
0.150648435548,Merced, CA
0.0777131164991,Gainesville, FL
0.0970275106757,Wilmington, NC
2.09304123686e-12,Palm Bay-Melbourne-Titusville, FL
0.12551494859,Auburn-Opelika, AL
1.34276422867e-06,Burlington-South Burlington, VT
0.14549664738,Champaign-Urbana, IL
9.40919984463e-12,South Bend-Mishawaka, IN-MI
0.581103512977,Lexington-Fayette, KY
3.24727929518e-12,Anniston-Oxford-Jacksonville, AL
7.60283960573e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
3.88307795165e-07,Kingsport-Bristol-Bristol, TN-VA
0.0613399109362,San Rafael, CA Metropolitan Division
7.87341530893e-11,Detroit-Dearborn-Livonia, MI Metropolitan Division
0.16116977848,Eugene, OR
8.50976268837e-07,Daphne-Fairhope-Foley, AL
0.100170486206,Lincoln, NE
0.205297640296,Brownsville-Harlingen, TX
0.195577265251,Casper, WY
2.29741672382e-07,Charlottesville, VA
0.173813304667,Upper Savannah South Carolina nonmetropolitan area
0.226517444594,Elgin, IL Metropolitan Division
0.211129061877,Pittsfield, MA
0.239073570046,Decatur, AL
0.10052014818,Raleigh, NC
0.482681179025,Topeka, KS
0.185221551063,Nashua, NH-MA NECTA Division
2.2981453498e-06,Milwaukee-Waukesha-West Allis, WI
0.274597383498,Glens Falls, NY
1.15485387962e-06,Providence-Warwick, RI-MA
0.0397943636166,Youngstown-Warren-Boardman, OH-PA
1.33831792579e-06,Killeen-Temple, TX
0.149401648969,Grants Pass, OR
0.12203079433,Winchester, VA-WV
0.118082121231,Midland, MI
0.149570254339,Grand Junction, CO
0.686320373291,Hammond, LA
1.30841293822e-12,Riverside-San Bernardino-Ontario, CA
0.188929100279,Little Rock-North Little Rock-Conway, AR
1.18136481219e-12,Staunton-Waynesboro, VA
4.74576450583e-07,Tacoma-Lakewood, WA Metropolitan Division
0.422915197651,Akron, OH
0.172332256654,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
1.4492199274e-16,Allentown-Bethlehem-Easton, PA-NJ
0.0540360653692,Barnstable Town, MA
3.37343141141e-06,Salt Lake City, UT
0.111715248059,Columbia, SC
0.0764747566411,Lafayette, LA
0.19666697172,Jackson, MI
0.532161758953,Fort Worth-Arlington, TX Metropolitan Division
0.418220029826,Racine, WI
0.167402046808,Elizabethtown-Fort Knox, KY
0.318867533175,Monroe, MI
3.9839928983e-13,Kahului-Wailuku-Lahaina, HI
0.172131200084,Bakersfield, CA
0.121882308282,Fayetteville, NC
1.88197794107e-06,Ogden-Clearfield, UT
0.2695055806,Waterbury, CT
0.428380733187,Kansas City, MO-KS
0.202796820012,Brunswick, GA
0.0934887997448,Flagstaff, AZ
0.177711517944,Springfield, MO
0.461137653221,Kennewick-Richland, WA
0.0993332227764,Tyler, TX
0.356907805571,Bellingham, WA
0.242306395691,Monroe, LA
3.85813512006e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
0.260619490424,Duluth, MN-WI
0.165040108799,Waco, TX
1.22419141242e-06,Evansville, IN-KY
0.253444780314,Lake County-Kenosha County, IL-WI Metropolitan Division
4.17618345019e-06,York-Hanover, PA
0.212538333991,Lynchburg, VA
0.141662952852,Yuma, AZ
5.6904738801e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
0.218052417175,Springfield, IL
2.1603868393e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
0.239073570046,Decatur, IL
0.284391261006,Victoria, TX
0.180981102149,Springfield, OH
