mean,regionname
1.05634527322,Trenton, NJ
0.147578727955,Southeast Alabama nonmetropolitan area
0.282623817177,Eugene, OR
0.314284579872,Fresno, CA
0.5642553478,Saginaw, MI
0.200936990608,Reading, PA
0.265326864234,New Haven, CT
0.436503634521,Longview, TX
2.71889502029e-06,Killeen-Temple, TX
0.339666746505,Colorado Springs, CO
3.17370281987e-11,Greenville-Anderson-Mauldin, SC
2.27661456292e-17,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.377756379432,Little Rock-North Little Rock-Conway, AR
7.97572242005e-07,Spartanburg, SC
0.362731518228,Springfield, MO
0.288056193398,Grand Junction, CO
5.4620381043e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
8.92201102114e-07,Fort Wayne, IN
2.12766970064e-07,San Diego-Carlsbad, CA
2.66537657612e-06,Providence-Warwick, RI-MA
5.95357122822e-13,Hilton Head Island-Bluffton-Beaufort, SC
0.561426549349,Columbus, OH
0.274239290281,Tucson, AZ
1.29980854618e-06,Jacksonville, NC
1.85682803973e-13,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.283331476012,Fayetteville, NC
0.23739943906,Richmond, VA
0.452663153951,Dover, DE
8.94947056244e-13,Boston-Cambridge-Nashua, MA-NH
0.432306346817,Springfield, MA-CT
5.49317522467e-07,Charlottesville, VA
5.78930101875e-13,Anaheim-Santa Ana-Irvine, CA Metropolitan Division
0.848341050167,Fargo, ND-MN
5.04547132624e-06,Milwaukee-Waukesha-West Allis, WI
5.97411106464e-12,Anniston-Oxford-Jacksonville, AL
0.431819214747,Nashua, NH-MA NECTA Division
8.83810567011e-07,Tacoma-Lakewood, WA Metropolitan Division
0.581388100189,Lake County-Kenosha County, IL-WI Metropolitan Division
1.05672895166e-11,Charlotte-Concord-Gastonia, NC-SC
0.392028606412,Pittsfield, MA
0.231566621249,Tyler, TX
0.447702561588,Longview, WA
0.254084621543,Portland-South Portland, ME
5.35249850265e-12,Seattle-Tacoma-Bellevue, WA
0.44298932436,Rocky Mount, NC
4.67133171927e-12,Seattle-Bellevue-Everett, WA Metropolitan Division
0.0948151650894,Southwest Washington nonmetropolitan area
1.21860528914e-11,Hartford-West Hartford-East Hartford, CT
0.15676124032,Santa Rosa, CA
0.37975430131,Casper, WY
0.608660972471,Baton Rouge, LA
3.11504353379e-12,Taunton-Middleborough-Norton, MA NECTA Division
3.42348860492e-12,Portland-Vancouver-Hillsboro, OR-WA
0.284734263858,Peoria, IL
0.39450397128,Las Cruces, NM
0.356583894442,Walla Walla, WA
3.42306780435e-07,Central-Southeastern Wyoming nonmetropolitan area
6.94386445904e-13,Oxnard-Thousand Oaks-Ventura, CA
2.36159677848e-06,Spokane-Spokane Valley, WA
0.5892313053,Philadelphia, PA Metropolitan Division
0.19006942951,Gainesville, FL
0.0630476055952,Great Falls, MT
0.388783088688,Dayton, OH
1.44414657085e-06,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD
0.602953259267,Monroe, MI
0.117170138678,Santa Cruz-Watsonville, CA
1.52855811725e-06,Minneapolis-St. Paul-Bloomington, MN-WI
0.226841772732,Charleston, WV
2.99751455465e-06,Central New York nonmetropolitan area
4.02066930502,Gary, IN Metropolitan Division
0.356500182202,Warner Robins, GA
5.22182289671e-06,Norwich-New London-Westerly, CT-RI
0.440510088267,Duluth, MN-WI
1.04068749337,Grand Island, NE
9.13600298348e-06,York-Hanover, PA
0.370042562993,Savannah, GA
0.364666366644,El Centro, CA
2.56372618851e-07,Santa Maria-Santa Barbara, CA
2.89432028759e-06,Southwest New York nonmetropolitan area
2.32455060594e-06,Cape Coral-Fort Myers, FL
2.06372886524e-12,New Orleans-Metairie, LA
0.128675844499,Southeast Nebraska nonmetropolitan area
0.49326472284,Rockford, IL
0.204933608322,Northeast Wyoming nonmetropolitan area
0.289627448632,Grants Pass, OR
6.34571456162e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
0.841511313745,Panama City, FL
0.426655850714,Yuba City, CA
0.437614687561,Elgin, IL Metropolitan Division
0.30711922444,Davenport-Moline-Rock Island, IA-IL
2.70896343294e-12,Riverside-San Bernardino-Ontario, CA
0.287674575916,Pensacola-Ferry Pass-Brent, FL
0.330007669759,Upper Savannah South Carolina nonmetropolitan area
1.19314157203,Hammond, LA
3.3720386975e-06,Pittsburgh, PA
2.02517762145,Michigan City-La Porte, IN
0.314290309304,Cleveland, TN
1.73951674702e-13,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
1.76314085892e-12,Denver-Aurora-Lakewood, CO
1.39823833655e-12,Silver Spring-Frederick-Rockville, MD Metropolitan Division
1.74749771283e-10,Detroit-Dearborn-Livonia, MI Metropolitan Division
1.70193050673e-12,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
0.208272877856,Alexandria, LA
9.84066188994e-07,Lakeland-Winter Haven, FL
1.5180413069,Dutchess County-Putnam County, NY Metropolitan Division
0.76805205172,Bismarck, ND
0.455603445805,Kingston, NY
0.0887225468822,Barnstable Town, MA
0.891597883068,Florence, SC
2.87932922853e-06,Capital/Northern New York nonmetropolitan area
0.579814705392,East Kentucky nonmetropolitan area
0.225405351636,Tuscaloosa, AL
1.03881518956e-12,Phoenix-Mesa-Scottsdale, AZ
1.58840094503e-06,College Station-Bryan, TX
2.62591263986e-17,McAllen-Edinburg-Mission, TX
0.311267142035,Danbury, CT
0.244354587481,Columbia, SC
0.274928809534,Ann Arbor, MI
1.48225240986e-11,Bowling Green, KY
0.949361429023,Abilene, TX
3.25459016539e-16,Allentown-Bethlehem-Easton, PA-NJ
0.26497235412,Modesto, CA
0.292134399978,Auburn-Opelika, AL
3.31351800297e-12,Orlando-Kissimmee-Sanford, FL
0.415496122665,Syracuse, NY
3.01665205649e-06,Green Bay, WI
0.308476345047,Sebring, FL
0.178773496954,Boulder, CO
0.346731558244,Provo-Orem, UT
9.08305058357e-12,Baltimore-Columbia-Towson, MD
0.442723715619,Albany, GA
5.30822093426e-07,Mount Vernon-Anacortes, WA
3.43090903113e-12,Fayetteville-Springdale-Rogers, AR-MO
0.89734773219,Wenatchee, WA
2.7515937768e-07,Vallejo-Fairfield, CA
7.59709812036e-06,Harrisburg-Carlisle, PA
0.298332939418,Wilmington, DE-MD-NJ Metropolitan Division
0.23379214569,Valdosta, GA
0.0887435972002,Central Washington nonmetropolitan area
0.266505900907,Charleston-North Charleston, SC
0.160367855536,Ocean City, NJ
0.374319309306,Springfield, OH
0.213758300243,Columbia, MO
6.24832507247e-06,California-Lexington Park, MD
0.161023694244,Gainesville, GA
0.158520385164,Worcester, MA-CT
0.582145363579,Brownsville-Harlingen, TX
0.276737956655,Champaign-Urbana, IL
1.88440761904e-06,Daphne-Fairhope-Foley, AL
0.373764397852,Decatur, IL
2.33910775178e-13,Boston-Cambridge-Newton, MA NECTA Division
0.384512718885,Springfield, IL
1.00040709212,Scranton--Wilkes-Barre--Hazleton, PA
1.00047153262e-12,Oakland-Hayward-Berkeley, CA Metropolitan Division
6.65398116356e-06,Salt Lake City, UT
0.102467252032,Southeast Idaho nonmetropolitan area
0.495230866829,Columbus, GA-AL
0.122562209219,Southeast Iowa nonmetropolitan area
2.2675620876e-12,Crestview-Fort Walton Beach-Destin, FL
2.13286347288e-11,Indianapolis-Carmel-Anderson, IN
0.426525824285,Cincinnati, OH-KY-IN
0.153628525593,Napa, CA
0.533867664374,Lancaster, PA
0.417477703149,Durham-Chapel Hill, NC
0.0446355296577,Piedmont North Carolina nonmetropolitan area
0.323195944023,Bloomington, IN
0.311834191041,Knoxville, TN
3.97379094994e-13,Los Angeles-Long Beach-Anaheim, CA
0.516603848584,Idaho Falls, ID
0.580486737906,Glens Falls, NY
3.5552910778e-06,Austin-Round Rock, TX
8.23415068509e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
8.05088486919e-12,Las Vegas-Henderson-Paradise, NV
0.503527512445,Decatur, AL
5.73888371853e-07,Tampa-St. Petersburg-Clearwater, FL
0.148055557448,Southeast Alaska nonmetropolitan area
0.19203074248,Northwest Wyoming nonmetropolitan area
0.489552219607,Monroe, LA
2.66421808406e-17,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
0.973666700959,Kansas City, MO-KS
0.272767896934,Yuma, AZ
1.51741960589e-11,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
1.42443332123e-06,Lewiston-Auburn, ME
7.91569633004e-07,New Bedford, MA
1.1288727489,Bay City, MI
0.12252814997,Southeast Kansas nonmetropolitan area
2.32000209572e-06,Evansville, IN-KY
0.607020791605,Punta Gorda, FL
1.76934123666e-06,Hickory-Lenoir-Morganton, NC
1.79542894994e-11,South Bend-Mishawaka, IN-MI
2.86398954018e-06,East Central New York nonmetropolitan area
0.301746057819,Chattanooga, TN-GA
0.365930416953,Lewiston, ID-WA
0.411519827387,Mankato-North Mankato, MN
0.477044069207,Lynchburg, VA
0.295003632032,Watertown-Fort Drum, NY
0.306375938328,Huntsville, AL
0.214018352198,Midland, MI
0.276402841899,Winchester, VA-WV
0.511356104905,Pueblo, CO
0.550074781668,Muncie, IN
2.64661979975e-12,Lynn-Saugus-Marblehead, MA NECTA Division
0.315142182545,Wichita Falls, TX
0.118514428243,Urban Honolulu, HI
1.25490416691e-13,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.280855785104,Odessa, TX
2.26548162855e-13,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
-,Carbondale-Marion, IL
0.637319102415,West Kentucky nonmetropolitan area
0.1630636958,Prescott, AZ
7.01635204168e-07,Kingsport-Bristol-Bristol, TN-VA
1.35779765458e-18,Atlanta-Sandy Springs-Roswell, GA
0.0997963757962,East Washington nonmetropolitan area
8.31626139314e-07,Carson City, NV
3.81851652332e-07,Birmingham-Hoover, AL
2.95410323152e-06,Ogden-Clearfield, UT
5.88891746335e-17,New York-Newark-Jersey City, NY-NJ-PA
8.33667664004e-06,Elkhart-Goshen, IN
0.308224747072,Lebanon, PA
0.132509227838,San Rafael, CA Metropolitan Division
0.528648983391,San Juan-Carolina-Caguas, PR
0.302424705898,Dalton, GA
0.292011712084,Framingham, MA NECTA Division
1.12018872961e-11,Albany-Schenectady-Troy, NY
0.180749265213,Mansfield, OH
2.781285594e-13,San Jose-Sunnyvale-Santa Clara, CA
0.0885829129839,Northwest Washington nonmetropolitan area
0.873934243971,Rochester, MN
1.28420053851,Grand Forks, ND-MN
0.280208479899,Madison, WI
6.21306434743e-06,Dallas-Fort Worth-Arlington, TX
1.10438144075e-06,Canton-Massillon, OH
0.286846066543,Salem, OR
0.870358443449,Topeka, KS
0.572320034886,Portsmouth, NH-ME
0.114115515351,Southeast Oklahoma nonmetropolitan area
0.38800401689,Lansing-East Lansing, MI
0.442943119062,Hattiesburg, MS
5.47426970813e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.11158962717,Santa Fe, NM
0.110028405414,Southeast Mississippi nonmetropolitan area
1.01257042204,Niles-Benton Harbor, MI
1.04632123967,Kennewick-Richland, WA
0.336446292665,Bakersfield, CA
6.7628864124e-07,Chambersburg-Waynesboro, PA
0.171225178486,Medford, OR
1.72791671508e-06,Jacksonville, FL
0.420245794534,Jackson, MI
0.169181388991,Flagstaff, AZ
1.6041906307e-06,Leominster-Gardner, MA
0.664593732367,Kokomo, IN
0.138944708214,Southeast Coastal North Carolina nonmetropolitan area
5.79365951334e-06,Kalamazoo-Portage, MI
1.26440386673,Fort Worth-Arlington, TX Metropolitan Division
0.17324071164,Sierra Vista-Douglas, AZ
0.229069596508,Erie, PA
0.31334086735,Johnstown, PA
5.75754477789e-13,Kahului-Wailuku-Lahaina, HI
0.957744436783,Binghamton, NY
3.49991134577e-06,Salinas, CA
0.969610453152,Akron, OH
0.624795369983,Columbus, IN
0.950812993959,Vineland-Bridgeton, NJ
2.33363758893e-12,Staunton-Waynesboro, VA
9.00528840152e-07,Stockton-Lodi, CA
1.097521477,Shreveport-Bossier City, LA
0.0688646641492,Washington Parish, Louisiana nonmetropolitan area
3.77759995756e-12,Chicago-Naperville-Elgin, IL-IN-WI
1.42226602379,Flint, MI
1.29287645898,Omaha-Council Bluffs, NE-IA
1.07220090572e-12,Miami-Fort Lauderdale-West Palm Beach, FL
1.22111962218,Athens-Clarke County, GA
0.679616728165,Bellingham, WA
0.138995797089,Southeast Minnesota nonmetropolitan area
0.938854515669,Rochester, NY
0.345722153373,Beaumont-Port Arthur, TX
3.17681438261e-06,Greenville, NC
0.301450760471,Missoula, MT
0.338110119371,Waco, TX
0.458506663324,Yakima, WA
0.318244645262,Midland, TX
0.547518339667,Eau Claire, WI
0.242763243562,Redding, CA
0.847313220002,Florence-Muscle Shoals, AL
0.279595630603,Sebastian-Vero Beach, FL
1.84639507501e-06,Grand Rapids-Wyoming, MI
6.47519104245e-07,Lafayette-West Lafayette, IN
0.0778108325094,Youngstown-Warren-Boardman, OH-PA
0.206713585421,Asheville, NC
1.03529432336,Los Alamos County, New Mexico nonmetropolitan area
0.617895394976,Central Kentucky nonmetropolitan area
0.197432501504,Lincoln, NE
0.426700751101,Manchester, NH
9.90228923976e-07,Hanford-Corcoran, CA
0.155165289059,Lafayette, LA
1.08852740313e-12,Bridgeport-Stamford-Norwalk, CT
1.54227542824,Gulfport-Biloxi-Pascagoula, MS
