mean,regionname
0.0145470278623,Piedmont North Carolina nonmetropolitan area
0.365261987721,Toledo, OH
5.77136300079e-14,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.0537966911753,Gainesville, GA
0.102210442044,Dalton, GA
0.0603903474669,Worcester, MA-CT
0.0980357706586,Montgomery, AL
1.84010080154e-06,California-Lexington Park, MD
0.235720491392,Monroe, LA
3.66392879067e-07,Fort Wayne, IN
8.34121460828e-08,Santa Maria-Santa Barbara, CA
0.105219418281,Winston-Salem, NC
0.0575625098904,Napa, CA
0.152901143686,Springfield, IL
4.47284515519e-07,Canton-Massillon, OH
0.201310654867,Albany, OR
0.181390304416,Columbus, GA-AL
0.180608151053,Longview, TX
3.08457676936e-07,Stockton-Lodi, CA
0.854518936061,Clarksville, TN-KY
0.167778567884,Ithaca, NY
0.120223521539,Davenport-Moline-Rock Island, IA-IL
0.0984186256797,Sebastian-Vero Beach, FL
0.0861316447715,Lubbock, TX
0.0394020653374,Southwest Washington nonmetropolitan area
8.36385239575e-13,Crestview-Fort Walton Beach-Destin, FL
1.07197754712e-06,Greenville, NC
9.55086776987e-13,Orlando-Kissimmee-Sanford, FL
4.28588013964e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
0.208861474074,Hattiesburg, MS
0.148237177982,Springfield, MO
0.076027535842,Lafayette, LA
6.18961906034e-13,Sacramento--Roseville--Arden-Arcade, CA
0.104404313323,Salem, OR
0.0923933002052,Northwest Wyoming nonmetropolitan area
0.114352723638,Dover, DE
0.115568188507,Chattanooga, TN-GA
0.174354890556,Beaumont-Port Arthur, TX
0.317510888534,Racine, WI
3.7769814643e-19,Atlanta-Sandy Springs-Roswell, GA
0.109001489729,Newark, NJ-PA Metropolitan Division
1.1720916414e-06,Southwest New York nonmetropolitan area
0.0885307241605,Erie, PA
0.172216153197,Brownsville-Harlingen, TX
5.12296690673e-12,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
7.91967310285e-18,Deltona-Daytona Beach-Ormond Beach, FL
2.01924123151e-12,Virginia Beach-Norfolk-Newport News, VA-NC
0.223134754593,Rockford, IL
0.178622335485,Columbus, IN
0.582758495112,Grand Forks, ND-MN
0.0863831173536,Valdosta, GA
0.482393582908,Shreveport-Bossier City, LA
0.173458337629,Greeley, CO
0.246885544553,South Central Kentucky nonmetropolitan area
0.102203174261,El Paso, TX
7.48026760527e-12,Indianapolis-Carmel-Anderson, IN
0.0823147508455,Midland, MI
0.1166234276,Albuquerque, NM
0.1253371846,Eugene, OR
0.156520214667,Yakima, WA
0.187670145281,Philadelphia, PA Metropolitan Division
6.50200400806e-11,Detroit-Dearborn-Livonia, MI Metropolitan Division
0.355353066137,Rochester, MN
0.10479355265,Charleston, WV
4.40325368273e-07,Philadelphia-Camden-Wilmington, PA-NJ-DE-MD
0.067887171845,Raleigh, NC
0.110461139798,Champaign-Urbana, IL
0.363134237144,Florence, SC
1.70802218838e-12,Palm Bay-Melbourne-Titusville, FL
7.26072943797e-14,Boston-Cambridge-Newton, MA NECTA Division
0.171071747455,San Juan-Carolina-Caguas, PR
4.81839960353e-07,College Station-Bryan, TX
7.91070314966e-07,Cape Coral-Fort Myers, FL
2.92251095918e-13,Oakland-Hayward-Berkeley, CA Metropolitan Division
0.151813019379,Corpus Christi, TX
0.0700723053821,Mansfield, OH
4.30441821516e-12,Albany-Schenectady-Troy, NY
6.18553008071e-13,Peabody-Salem-Beverly, MA NECTA Division
0.0473253271391,Southeast Missouri nonmetropolitan area
0.171166749651,Punta Gorda, FL
0.0405153774078,East Washington nonmetropolitan area
2.27816209661e-07,Mount Vernon-Anacortes, WA
0.218996769482,Terre Haute, IN
0.183881474562,Casper, WY
0.444126775351,Grand Island, NE
6.19836322484e-07,Grand Rapids-Wyoming, MI
3.31379796537e-06,Elkhart-Goshen, IN
6.89435011024e-07,Daphne-Fairhope-Foley, AL
0.114124292242,Merced, CA
1.18301705658e-06,Pittsburgh, PA
0.130053082549,Northeast Wyoming nonmetropolitan area
0.320600487397,Trenton, NJ
0.0441652046077,Northwest Washington nonmetropolitan area
4.32584613696e-13,Silver Spring-Frederick-Rockville, MD Metropolitan Division
4.36112023338e-07,Augusta-Richmond County, GA-SC
0.500680283505,Lawrence, KS
0.364223797581,Jefferson City, MO
5.03384340723e-07,Dover-Durham, NH-ME
0.330794197423,Fargo, ND-MN
0.48733639571,Bay City, MI
7.19605085397e-18,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.0971257514514,Alexandria, LA
0.366037482947,Niles-Benton Harbor, MI
0.19571861498,Saginaw, MI
1.16447196261e-07,Birmingham-Hoover, AL
0.239709994742,Victoria, TX
0.166005650478,Decatur, IL
1.39875536056e-11,Detroit-Warren-Dearborn, MI
4.94085247566e-13,Denver-Aurora-Lakewood, CO
0.0685698141721,Prescott, AZ
3.29681251897e-13,Bridgeport-Stamford-Norwalk, CT
0.126556377425,Waco, TX
1.0504638721e-06,Burlington-South Burlington, VT
0.0358705440815,Danville, IL
0.10102652462,Nantucket Island and Martha's Vineyard nonmetropolitan area
0.263436171986,Monroe, MI
9.77759438126e-07,Evansville, IN-KY
0.982355609923,Gulfport-Biloxi-Pascagoula, MS
0.21456126175,Longview, WA
1.36727274438e-17,New York-Newark-Jersey City, NY-NJ-PA
0.0817495551564,Tyler, TX
6.34064574913e-08,San Diego-Carlsbad, CA
0.130663529936,Jackson, TN
2.43474174139e-13,Hilton Head Island-Bluffton-Beaufort, SC
2.7295697713e-13,Miami-Fort Lauderdale-West Palm Beach, FL
0.158734206222,Brunswick, GA
3.56709802969e-13,Phoenix-Mesa-Scottsdale, AZ
0.812428155693,Cape Girardeau, MO-IL
0.199050211225,Idaho Falls, ID
0.0442179544908,Santa Fe, NM
0.114231577917,Peoria, IL
5.85358355347e-07,Leominster-Gardner, MA
0.435091437527,Athens-Clarke County, GA
0.105106093559,Danbury, CT
0.130180731613,Walla Walla, WA
0.136504115679,Johnstown, PA
2.79918794815e-07,Lafayette-West Lafayette, IN
0.0389263008935,Barnstable Town, MA
0.210618211578,Portsmouth, NH-ME
0.0352242757123,Central Washington nonmetropolitan area
0.106346545068,Colorado Springs, CO
1.84019860411e-12,Seattle-Tacoma-Bellevue, WA
0.145156032484,Muskegon, MI
5.48917707814e-07,Jacksonville, FL
0.319071158741,Baton Rouge, LA
0.0908188707244,Columbia, SC
5.8608550853e-18,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
9.36649455151e-13,Staunton-Waynesboro, VA
0.125515237951,El Centro, CA
0.0719243225794,Tallahassee, FL
0.0962960266982,Salisbury, MD-DE
0.369406283035,Wenatchee, WA
0.110519101117,Lebanon, PA
8.49024005219e-07,Providence-Warwick, RI-MA
0.205830881147,Columbus, OH
0.0896973486523,Framingham, MA NECTA Division
0.133182033503,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
4.85413435416e-14,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.108952910506,Winchester, VA-WV
0.229182004278,Pueblo, CO
9.79614115741e-07,Killeen-Temple, TX
0.0777184245904,Richmond, VA
1.8467132449e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.245993489383,Glens Falls, NY
0.0521276813144,Southeast Iowa nonmetropolitan area
0.0266465038408,Great Falls, MT
2.9303396244e-13,San Francisco-Oakland-Hayward, CA
0.108838401488,Ocala, FL
2.87457745318e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
1.03179226034e-06,Cleveland-Elyria, OH
0.0759719441801,Reading, PA
0.118097815469,Missoula, MT
0.167440320933,Farmington, NM
1.76635280038e-07,Charlottesville, VA
3.09100143504e-12,Charlotte-Concord-Gastonia, NC-SC
0.0551419248925,Southeast Minnesota nonmetropolitan area
0.181255401282,Savannah, GA
0.2048659212,Duluth, MN-WI
2.85353609072e-12,Lowell-Billerica-Chelmsford, MA-NH NECTA Division
0.116230147007,Des Moines-West Des Moines, IA
0.0970038165339,Wilmington, NC
1.14921871245e-06,Salinas, CA
0.350288799693,Bismarck, ND
0.0507589305598,Boulder, CO
2.33097838465e-12,Anniston-Oxford-Jacksonville, AL
4.26184269133e-12,Hartford-West Hartford-East Hartford, CT
0.0547973025124,Flagstaff, AZ
0.0440896984394,Southeast Mississippi nonmetropolitan area
0.0756375423179,Auburn-Opelika, AL
0.542647798377,Sumter, SC
7.98316368957e-18,McAllen-Edinburg-Mission, TX
0.365290637102,Kansas City, MO-KS
1.14847117985e-18,Warren-Troy-Farmington Hills, MI Metropolitan Division
0.0613685296608,Gainesville, FL
1.24734085209e-12,Taunton-Middleborough-Norton, MA NECTA Division
0.148951596106,Lansing-East Lansing, MI
0.337869035456,Akron, OH
2.15494184795e-07,Central-Southeastern Wyoming nonmetropolitan area
0.501083608243,Dutchess County-Putnam County, NY Metropolitan Division
0.161466524383,Cheyenne, WY
0.362008502539,Scranton--Wilkes-Barre--Hazleton, PA
2.30644192267e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
3.40821334184e-07,Spartanburg, SC
0.149700448798,Yuba City, CA
0.18693694094,Mankato-North Mankato, MN
0.246177316139,Burlington, NC
2.23521436989e-07,Carbondale-Marion, IL
0.114496483452,Roanoke, VA
0.0437349327363,Urban Honolulu, HI
4.73875126469e-07,Visalia-Porterville, CA
4.88942548186e-14,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
1.22711845755e-12,Chicago-Naperville-Elgin, IL-IN-WI
0.0782731191942,Reno, NV
0.112089471567,Anchorage, AK
0.206024852471,Muncie, IN
0.161844680622,Little Rock-North Little Rock-Conway, AR
0.127655379292,State College, PA
0.131111670929,Dayton, OH
4.12758358809e-07,Hanford-Corcoran, CA
0.089356570323,Ann Arbor, MI
6.23792003828e-12,Bowling Green, KY
1.09566069748e-12,Dallas-Plano-Irving, TX Metropolitan Division
0.430818213195,Omaha-Council Bluffs, NE-IA
0.119735599524,Cleveland, TN
0.476270728048,Los Alamos County, New Mexico nonmetropolitan area
