mean,regionname
4.54989908542e-13,San Luis Obispo-Paso Robles-Arroyo Grande, CA
1.44020452697,Dutchess County-Putnam County, NY Metropolitan Division
0.730763243799,Shreveport-Bossier City, LA
8.72016195263e-07,Carson City, NV
0.273254180924,Muskegon, MI
-,Chico, CA
0.523398422334,Abilene, TX
2.5407120676e-07,North Port-Sarasota-Bradenton, FL
0.365816473315,Decatur, IL
0.133851657398,Lebanon, PA
0.176703311811,Richmond, VA
0.860792787591,Omaha-Council Bluffs, NE-IA
0.195140188998,Myrtle Beach-Conway-North Myrtle Beach, SC-NC
0.194642806411,Portland-South Portland, ME
3.97757140628e-13,Hilton Head Island-Bluffton-Beaufort, SC
9.90980437193e-07,Hickory-Lenoir-Morganton, NC
0.199161076121,Valdosta, GA
0.280566042285,Columbus, IN
0.0492964475483,Great Falls, MT
2.34205757237e-16,Allentown-Bethlehem-Easton, PA-NJ
0.332079775809,Lewiston, ID-WA
0.370966729713,Columbus, GA-AL
1.54712448544e-17,Deltona-Daytona Beach-Ormond Beach, FL
0.503738517923,West Kentucky nonmetropolitan area
0.804494872205,Sumter, SC
0.50818436459,Glens Falls, NY
-,New Bedford, MA
0.0922628865707,Boulder, CO
0.321122303167,Syracuse, NY
8.62531842677e-07,Stockton-Lodi, CA
2.61628606645e-07,Birmingham-Hoover, AL
0.198366098954,Danbury, CT
0.244576939531,Montgomery, AL
3.10305465723e-11,Greenville-Anderson-Mauldin, SC
-,Canton-Massillon, OH
9.71656268224e-07,Montgomery County-Bucks County-Chester County, PA Metropolitan Division
0.361603652216,Idaho Falls, ID
0.150845187936,Flagstaff, AZ
0.0742725502182,Barnstable Town, MA
0.218197757687,Tulsa, OK
0.277962739512,Springfield, MO
1.71892663109e-17,McAllen-Edinburg-Mission, TX
8.92682165954e-13,Phoenix-Mesa-Scottsdale, AZ
0.351816876839,Springfield, MA-CT
0.26433673519,Dayton, OH
0.522240660413,Bellingham, WA
9.1662475907e-07,Dover-Durham, NH-ME
0.184098243201,Sebastian-Vero Beach, FL
0.262580481154,Savannah, GA
0.267198167608,Lower Savannah South Carolina nonmetropolitan area
0.303879543749,Wichita Falls, TX
1.58396783845e-11,South Bend-Mishawaka, IN-MI
9.32539164824e-14,Miami-Miami Beach-Kendall, FL Metropolitan Division
0.24756395616,Nassau County-Suffolk County, NY Metropolitan Division
0.265920196066,Lancaster, PA
2.19716514643e-12,Lynn-Saugus-Marblehead, MA NECTA Division
0.614692869537,Wenatchee, WA
0.342921684518,Springfield, IL
0.0988914915428,Sierra Vista-Douglas, AZ
8.25418413083e-07,Jacksonville, NC
0.863640048597,Lexington-Fayette, KY
6.55559822401e-06,Harrisburg-Carlisle, PA
8.36844176504e-13,Oakland-Hayward-Berkeley, CA Metropolitan Division
-,Springfield, OH
0.407421469464,Columbus, OH
4.79473640509e-06,Dallas-Fort Worth-Arlington, TX
6.52818032273e-13,Kahului-Wailuku-Lahaina, HI
5.33902230899e-07,Hanford-Corcoran, CA
0.262515004076,Merced, CA
1.01178455979e-12,West Palm Beach-Boca Raton-Delray Beach, FL Metropolitan Division
0.814956359479,Athens-Clarke County, GA
0.0687039799328,Northwest Washington nonmetropolitan area
0.769770168362,Trenton, NJ
0.187442204491,Upper Savannah South Carolina nonmetropolitan area
4.27104247064e-07,Lafayette-West Lafayette, IN
0.237124524841,Colorado Springs, CO
0.337013750207,Pittsfield, MA
0.329187702076,Little Rock-North Little Rock-Conway, AR
0.555202195902,Vineland-Bridgeton, NJ
0.138711905562,Northeast Wyoming nonmetropolitan area
0.0703222995403,Southwest Washington nonmetropolitan area
0.326735386438,Manchester, NH
0.70086677561,Bismarck, ND
0.216483519677,Lubbock, TX
0.0937302042989,Santa Fe, NM
1.20869369207e-12,Peabody-Salem-Beverly, MA NECTA Division
0.469643768995,Rockford, IL
0.186712729075,Sebring, FL
4.74203180353e-17,New York-Newark-Jersey City, NY-NJ-PA
1.79738104732e-06,Greenville, NC
0.743649596672,Lawrence, KS
1.2108025321e-06,Minneapolis-St. Paul-Bloomington, MN-WI
5.13360924999e-07,Spartanburg, SC
3.13626900833e-06,Southwest New York nonmetropolitan area
1.40271146164,Gulfport-Biloxi-Pascagoula, MS
0.21601126402,Jackson, MI
7.67289543789e-12,Las Vegas-Henderson-Paradise, NV
0.262216248354,Wichita, KS
-,Dalton, GA
0.101260695056,Mansfield, OH
1.31225413685e-09,Buffalo-Cheektowaga-Niagara Falls, NY
0.212178939494,Elizabethtown-Fort Knox, KY
2.87622514772e-11,Detroit-Warren-Dearborn, MI
0.520182546487,Burlington, NC
0.28811042823,Cheyenne, WY
0.195873265355,Winston-Salem, NC
0.162381428578,Jonesboro, AR
0.484389862206,Florence, SC
0.6522027865,Kansas City, MO-KS
0.263361620367,Walla Walla, WA
0.105106843866,Southeast Minnesota nonmetropolitan area
0.148879760003,Columbia, SC
0.915692401636,Fort Worth-Arlington, TX Metropolitan Division
0.220684341298,Framingham, MA NECTA Division
2.27024991967e-06,Burlington-South Burlington, VT
0.290260928387,Warner Robins, GA
2.57077376984e-06,Olympia-Tumwater, WA
0.899348289427,Hammond, LA
0.212907894669,Bloomington, IN
0.356993517225,Duluth, MN-WI
3.85123341281e-13,Los Angeles-Long Beach-Anaheim, CA
0.247835443812,Des Moines-West Des Moines, IA
0.30083002474,Memphis, TN-MS-AR
0.162283006251,Medford, OR
0.307898796736,Saginaw, MI
0.510642152715,Waterbury, CT
0.581661729249,Fargo, ND-MN
1.79123567188e-17,Chicago-Naperville-Arlington Heights, IL Metropolitan Division
0.135388689902,Reading, PA
0.275621756868,Lynchburg, VA
0.270406496392,Greeley, CO
0.070632190529,East Washington nonmetropolitan area
0.204120245961,Fort Collins, CO
0.24520949794,Dover, DE
0.0753608974673,Central Washington nonmetropolitan area
0.120678048451,Worcester, MA-CT
0.360647622565,Portsmouth, NH-ME
0.369745167817,Brunswick, GA
3.4946558742e-07,Tampa-St. Petersburg-Clearwater, FL
0.113452320847,Santa Rosa, CA
5.44370547126e-07,Kingsport-Bristol-Bristol, TN-VA
1.39285331383e-12,Crestview-Fort Walton Beach-Destin, FL
0.275257304656,Eau Claire, WI
2.92680968904e-07,Mount Vernon-Anacortes, WA
0.198379152815,Nashua, NH-MA NECTA Division
1.14929874048e-06,Daphne-Fairhope-Foley, AL
0.251419835243,Yuma, AZ
3.20359668864e-06,California-Lexington Park, MD
0.296478146575,Jackson, MS
0.198817625888,Johnstown, PA
5.27966812925e-12,Baltimore-Columbia-Towson, MD
2.39498010934e-12,Riverside-San Bernardino-Ontario, CA
3.32915544491e-12,Anniston-Oxford-Jacksonville, AL
0.321724876225,Kokomo, IN
0.0944633284061,Southeast Kansas nonmetropolitan area
0.179140370929,Tallahassee, FL
2.06707716001e-13,Boston-Cambridge-Newton, MA NECTA Division
6.56125831008e-07,Tacoma-Lakewood, WA Metropolitan Division
3.45770520505e-06,Capital/Northern New York nonmetropolitan area
0.69879594709,Rochester, NY
5.08336753193e-06,Salt Lake City, UT
0.641385875077,Topeka, KS
0.363835978593,Pueblo, CO
3.94234884916e-12,Seattle-Tacoma-Bellevue, WA
0.0793239920165,Southeast Coastal North Carolina nonmetropolitan area
0.186121293988,Grand Junction, CO
0.0852843606738,Southeast Missouri nonmetropolitan area
0.234477227264,Wilmington, DE-MD-NJ Metropolitan Division
0.291695127941,Lansing-East Lansing, MI
1.08636950094,Flint, MI
7.6051796603e-13,Boston-Cambridge-Nashua, MA-NH
2.949590989e-12,Chicago-Naperville-Elgin, IL-IN-WI
0.193959155361,Winchester, VA-WV
0.197805569897,Huntsville, AL
0.462548756975,Brownsville-Harlingen, TX
0.044273818201,Danville, IL
0.0765822224341,Southeast Mississippi nonmetropolitan area
0.583902810662,Racine, WI
0.252589893196,Boise City, ID
0.220709641449,Albuquerque, NM
9.23533736008e-18,Nashville-Davidson--Murfreesboro--Franklin, TN
1.17708657168e-12,Staunton-Waynesboro, VA
0.483735062873,San Juan-Carolina-Caguas, PR
1.95310272475e-06,Ogden-Clearfield, UT
0.0240749666555,Piedmont North Carolina nonmetropolitan area
0.116159355416,Tuscaloosa, AL
5.36152540683e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV
0.181993465165,Alexandria, LA
0.351975438339,El Paso, TX
0.197148654635,Odessa, TX
0.580865588877,Rochester, MN
0.491300529826,East Kentucky nonmetropolitan area
5.52310911036e-12,Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division
2.4786211607e-12,Orlando-Kissimmee-Sanford, FL
0.22147718749,Roanoke, VA
0.368109281908,Albany, OR
2.1292042077e-12,Fayetteville-Springdale-Rogers, AR-MO
4.54306322928e-06,Kalamazoo-Portage, MI
3.2597195835e-06,Norwich-New London-Westerly, CT-RI
7.2417570137e-13,Miami-Fort Lauderdale-West Palm Beach, FL
9.99663463497e-07,Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division
0.602690995956,Akron, OH
4.6950037688e-12,Brockton-Bridgewater-Easton, MA NECTA Division
0.38329293033,Newark, NJ-PA Metropolitan Division
0.230682973235,Reno, NV
0.37899832496,Appleton, WI
0.174042863537,Modesto, CA
3.40309111353e-12,Dallas-Plano-Irving, TX Metropolitan Division
0.693233370927,Toledo, OH
0.299293702278,Provo-Orem, UT
0.55016832968,Jefferson City, MO
2.0910407315e-07,Santa Maria-Santa Barbara, CA
2.20612160457e-17,New York-Jersey City-White Plains, NY-NJ Metropolitan Division
0.0943270914082,Southeast Oklahoma nonmetropolitan area
0.293320903863,Terre Haute, IN
1.87202441487e-12,Sacramento--Roseville--Arden-Arcade, CA
0.353175357149,Kingston, NY
0.233879349021,Midland, MI
1.89896602495e-06,Spokane-Spokane Valley, WA
1.75099509399e-06,Evansville, IN-KY
1.13071085709e-13,Fort Lauderdale-Pompano Beach-Deerfield Beach, FL Metropolitan Division
8.05943472934e-13,Bridgeport-Stamford-Norwalk, CT
0.117962282524,Napa, CA
2.966179937e-12,Portland-Vancouver-Hillsboro, OR-WA
0.199098975008,Peoria, IL
3.48350377182e-06,East Central New York nonmetropolitan area
1.54924732818e-06,Cape Coral-Fort Myers, FL
5.87205887641e-07,Bend-Redmond, OR
0.119662494933,Northwest Wyoming nonmetropolitan area
0.260209222508,Eugene, OR
0.0880428270015,Santa Cruz-Watsonville, CA
0.180695464487,Columbia, MO
0.205721240625,State College, PA
0.257579581418,Ithaca, NY
0.230698273931,Tucson, AZ
0.0572177319092,Youngstown-Warren-Boardman, OH-PA
0.124536409307,Wilmington, NC
0.201743922603,Auburn-Opelika, AL
1.69138504278e-13,San Francisco-Redwood City-South San Francisco, CA Metropolitan Division
0.187568278489,Pensacola-Ferry Pass-Brent, FL
7.47661781898e-13,Oxnard-Thousand Oaks-Ventura, CA
0.307156026904,Longview, TX
1.35705692435,Michigan City-La Porte, IN
0.247117745428,Las Cruces, NM
1.75748526259e-07,San Diego-Carlsbad, CA
0.280287523605,Bloomington, IL
0.536994593256,Cumberland, MD-WV
8.37700164939e-07,Augusta-Richmond County, GA-SC
0.224847521047,Grants Pass, OR
1.00662039598,Cape Girardeau, MO-IL
9.50207543176e-12,Albany-Schenectady-Troy, NY
0.209893771764,New Haven, CT
0.589828026146,Niles-Benton Harbor, MI
0.27117831984,Jackson, TN
0.167560609396,Fayetteville, NC
0.314791658995,Longview, WA
1.77555058478e-06,Killeen-Temple, TX
0.273968580727,Rocky Mount, NC
3.19414146891e-06,Central New York nonmetropolitan area
0.196010386585,Nantucket Island and Martha's Vineyard nonmetropolitan area
0.720862729797,Binghamton, NY
0.625290816586,Kennewick-Richland, WA
0.0985420003426,Urban Honolulu, HI
1.78897433428e-12,New Orleans-Metairie, LA
0.227041667454,Redding, CA
1.05529684559e-06,Jacksonville, FL
0.389940417075,Monroe, MI
0.252795746083,Anchorage, AK
0.23519996554,Farmington, NM
0.346104825924,Mankato-North Mankato, MN
0.508219228523,Florence-Muscle Shoals, AL
2.44000931494e-13,San Jose-Sunnyvale-Santa Clara, CA
1.06884590318e-11,Bowling Green, KY
0.532463939905,Scranton--Wilkes-Barre--Hazleton, PA
0.0961118153639,Lafayette, LA
0.358740577595,Hagerstown-Martinsburg, MD-WV
0.195689629379,Ocala, FL
7.94778043474e-12,Lawrence-Methuen Town-Salem, MA-NH NECTA Division
2.71752330764,Gary, IN Metropolitan Division
0.171217836165,Erie, PA
0.362087530141,Monroe, LA
2.52761411291e-06,Austin-Round Rock, TX
6.44003001404e-07,Fort Wayne, IN
-,Corvallis, OR
0.441548577438,Central Kentucky nonmetropolitan area
3.79433695378e-07,Chambersburg-Waynesboro, PA
3.63654490007e-12,Palm Bay-Melbourne-Titusville, FL
0.214525944254,Salisbury, MD-DE
2.34147616696e-13,Los Angeles-Long Beach-Glendale, CA Metropolitan Division
0.493733321768,Lake County-Kenosha County, IL-WI Metropolitan Division
5.40458595882e-06,York-Hanover, PA
0.611667086468,Panama City, FL
