mean,regionname,state
62920.4804688,South Pekin,IL
171013.25,Vero Beach,FL
336918.9375,Monterey,MA
248470.6875,Miami,FL
233333.734375,Wyncote,PA
123813.25,South Park,PA
490190.78125,Lewisboro,NY
209318.078125,California,MD
76761.84375,Watkins Glen,NY
206375.09375,Fiskdale,MA
116110.84375,Rocky Face,GA
112777.914062,Rock Creek,OH
155231.328125,Blue Ash,OH
121430.117188,Stanley,NC
169900.40625,Woodlawn,MD
210951.8125,Colbert,WA
71589.5546875,Pamplico,SC
222156.625,Fremont,NH
136532.9375,Prineville,OR
342251.71875,Port Jefferson,NY
58658.6328125,Ochelata,OK
118918.875,Electric City,WA
205971.890625,Eagle,ID
231709.234375,West Hartford,CT
839804.875,Hermosa Beach,CA
85063.0546875,Bluffton,IN
133261.046875,Richmond Heights,OH
228428.921875,Lely,FL
158447.390625,Keansburg,NJ
488693.34375,Yorba Linda,CA
63622.0898438,Jeannette,PA
217140.5625,Town of Sturbridge,MA
118481.523438,Pleasant Valley,MO
96356.625,Amarillo,TX
94110.0390625,Duncanville,TX
127066.265625,Belmont,NC
172772.6875,Walton Hills,OH
114801.203125,Crystal City,MO
149242.171875,Providence,NY
158997.984375,Leesburg,IN
165488.359375,Monee,IL
270886.75,Haleiwa,HI
107454.21875,Albemarle,NC
299210.53125,New Garden Township,PA
511885.625,El Cerrito,CA
142241.359375,Helena,AL
131436.140625,Central Falls,RI
81024.09375,Barberton,OH
140465.859375,Midlothian,TX
171504.8125,Tega Cay,SC
400672.1875,Haverford,PA
136063.046875,Live Oak,CA
42984.7382812,Bolivar,MO
218037.75,Banks,OR
261164.25,Edgewood,WA
213991.96875,Greater Upper Marlboro,MD
106783.132812,Deltona,FL
157422.484375,Thornton,NH
212725.296875,Ashby,MA
479793.40625,Geyserville,CA
380394.625,Aliso Viejo,CA
113193.976562,Corning,CA
118190.765625,Daugherty Township,PA
162448.1875,Dunedin,FL
109976.304688,Munster,IN
66212.8515625,Town of Lowville,NY
256086.75,Hopewell Junction,NY
409771.0,Cliffside Park,NJ
190037.75,Town of Spencer,MA
356228.5,Lakewood,CA
185444.984375,Oak Lawn,IL
124895.179688,Saratoga,NY
104138.953125,Urbana,IL
109429.71875,Fawn Township,PA
57995.5820312,Pine Lawn,MO
190342.5625,Country Knolls,NY
84981.125,Center Point,AL
103337.75,Clayton Township,MI
79517.265625,Kirkwood,NY
108253.414062,Wade,NC
158221.6875,Perryville,MD
235544.171875,Litchfield,NH
93662.6484375,Greens Fork,IN
38639.7578125,Cape Girardeau,MO
132255.015625,Crystal River,FL
103552.609375,Cleveland Heights,OH
170089.953125,Mack South,OH
315521.34375,Hana,HI
152322.484375,Green Hill,TN
98282.328125,Madisonville,TN
163466.671875,Upper Saint Clair,PA
69485.9453125,Worthington,IN
128082.734375,Hermiston,OR
70315.6640625,Ketchikan,AK
192694.78125,Hampton,CT
39527.3085938,Tyrone,NY
173463.453125,Minnehaha,WA
125948.59375,Trenton,MI
136958.234375,Woodhaven,MI
141675.5,Kelso,WA
102752.609375,Montrose,VA
163849.796875,La Grange,CA
103237.351562,Palm Bay,FL
32029.71875,Nortonville,KY
137667.0625,South Manheim,PA
50534.9414062,Bangor,MI
270845.78125,Damascus,MD
76644.9765625,Foley,MO
233817.671875,Severn,MD
142762.25,Sachse,TX
108939.757812,Arvin,CA
93577.5078125,Canton,NC
119759.4375,South Monroe,MI
90453.8125,Minford,OH
155519.671875,Astatula,FL
174380.71875,Town of Barre,MA
150504.421875,Ash,NC
78237.75,Perrysville,IN
305147.5625,Little Falls,NJ
244026.5,South Coventry Township,PA
71571.484375,Hibbing,MN
60597.9921875,Cordova,SC
151283.125,Caln Township,PA
212000.796875,Webster Groves,MO
59620.0820312,Galva,IL
29051.0039062,Como,MS
178097.59375,Everson,WA
101981.125,West Fork,AR
80651.8046875,Rosedale,IN
95516.0625,Mascotte,FL
106164.65625,Saltlick Township,PA
112829.320312,Warren,MI
90300.8046875,Wheelersburg,OH
279367.84375,Sisters,OR
78090.765625,West Mifflin,PA
217575.90625,Crozier,VA
162141.765625,Albany Township,PA
111813.25,Casa Grande,AZ
100591.5625,Town of Caledonia,NY
112136.148438,Town of Peru,NY
352342.6875,Hayward,CA
296891.1875,Englewood,NJ
144422.890625,Newberry,FL
173985.9375,Walla Walla,WA
133650.609375,Lawnton,PA
162624.09375,Dallas,OR
307410.5,Atlantic Beach,NC
197672.6875,Davie,FL
56542.5703125,Monessen,PA
35813.2539062,Angola,NY
104616.867188,Monroeville,PA
131216.875,Lower Swatara,PA
344490.09375,Nevada City,CA
68671.0859375,Moline Acres,MO
149252.609375,Fort Lupton,CO
141444.578125,Maplewood,MO
234091.171875,Lawrence,NJ
213642.5625,Town of Newmarket,NH
75975.90625,Florence,CO
96733.734375,Lyman,SC
226822.890625,Deep River,CT
130937.75,Buhl,AL
407536.125,Southold,NY
25669.8789062,Hiawatha,KS
127112.046875,Fennville,MI
131550.203125,Napavine,WA
66143.375,Union City,IN
81579.515625,Converse,IN
73664.65625,Tecumseh,NE
74393.9765625,Cortland,IL
87365.8671875,Ligonier,IN
64223.2929688,Johnson City,NY
31477.109375,Owensville,IN
101261.046875,North Chicago,IL
327685.5625,Nederland,CO
179994.375,Royal Palm Beach,FL
287253.8125,Bourne,MA
109312.453125,Covington,IN
146757.4375,Dundas,MN
267873.5,Temecula,CA
229330.515625,Buckley,WA
142770.6875,Harrisonburg,VA
219081.125,Hartland,CT
226279.921875,Grandview Heights,OH
64393.9765625,Ridgeville,IN
132814.0625,Kingston,NY
185935.75,Sunnyslope,CA
181256.21875,Wakefield,NH
151871.890625,Parkville,MD
88630.5234375,Mountain Iron,MN
181905.625,Richfield,OH
271555.03125,Morganville,NJ
57118.0742188,Somersworth,NH
125627.710938,Valparaiso,FL
85368.671875,Mattoon,IL
313728.4375,Red Bank,NJ
126655.421875,Greenbrier,TN
151902.40625,Torrington,CT
218113.25,Boston,VA
145593.171875,Sheffield,OH
191370.6875,Bexley,OH
149953.8125,Tilden Township,PA
227025.703125,Middleton,WI
119446.1875,Orosi,CA
121654.21875,Wiggins,MS
168570.28125,Wales,MA
109483.9375,Bell,CA
59453.0117188,Williamstown,PA
194366.671875,La Riviera,CA
267902.40625,San Pablo,CA
214467.46875,Argyle,TX
228422.890625,Condon,MT
73260.2421875,Eastford,CT
385997.3125,Rockport,MA
99405.625,Kingsville,OH
135553.015625,Braidwood,IL
162418.875,Country Club,FL
338783.1875,Shorewood,MN
28994.7792969,Gaylord,MI
162199.203125,Midlothian,VA
103629.320312,Lockhart,TX
62144.578125,Goodview,VA
148468.671875,Zelienople,PA
76231.7265625,Rembert,SC
227896.390625,South Jordan,UT
364918.46875,Big Coppitt Key,FL
215229.71875,White Center,WA
140185.140625,Prairieville,LA
94937.3515625,Beach City,OH
154231.328125,Wolcottville,IN
451317.125,Ben Lomond,CA
43855.8242188,Topeka,KS
279721.78125,Murphys,CA
25183.9355469,Howe,OK
387329.21875,Franktown,CO
84171.0859375,Tell City,IN
158146.1875,Dent,OH
148001.609375,Stem,NC
86640.5625,Frankfort,IN
294230.5625,Chino,CA
84520.484375,West York,PA
276699.625,West Athens,CA
573762.6875,Santa Clara,CA
324038.21875,Duvall,WA
109991.96875,Rostraver Township,PA
245159.84375,Bokeelia,FL
201973.890625,Gladstone,OR
221794.78125,Lynden,WA
77279.921875,Nicholson Township,PA
381908.125,El Dorado Hills,CA
43217.671875,Dickson,OK
89490.765625,Jesup,GA
150895.578125,Leesburg,FL
374257.3125,Todd Creek,CO
40129.3164062,Ellenburg,NY
46544.578125,Brant,NY
87737.3515625,Mineral Wells,TX
485129.4375,Sonoma,CA
101908.835938,Jackson,GA
732886.0,Moraga,CA
27865.4609375,Comanche,TX
75363.8515625,Francestown,NH
130440.960938,Climax,NC
265444.1875,La Grange Park,IL
133449.0,Economy,PA
39979.5195312,Creston,OH
321577.9375,Gardena,CA
85842.5703125,New Boston,NH
60548.1914062,Kenai,AK
232873.09375,Palos Heights,IL
469853.09375,Clayton,CA
54612.8515625,Lima,OH
124961.84375,Lakeside,TX
140242.171875,Rome City,IN
239475.90625,Germantown,MD
40720.8828125,Cross Creek Township,PA
173911.25,Linden,VA
215760.234375,Greenville,NY
154007.625,Holly,MI
200083.9375,Westchase,FL
297438.5625,Black Forest,CO
15475.5019531,Eloy,AZ
167555.421875,Christmas,FL
282732.09375,North Arlington,NJ
279356.21875,Colton,OR
74846.1875,Park Layne,OH
192544.984375,Turlock,CA
209571.890625,Wethersfield,CT
146673.09375,Wheatfield,NY
314402.0625,Lake Elmo,MN
35564.6601562,Brawley,CA
283718.90625,Shoreline,WA
95672.2890625,Castle Shannon,PA
159339.359375,Wyomissing,PA
155483.125,Preston,MD
77441.3671875,Mitchell,IN
96081.5234375,Elizabeth Township,PA
215286.75,Waterford,CT
119393.976562,Wooster,OH
222175.09375,Passaic,NJ
292881.15625,Huntingtown,MD
312617.5,North Kensington,MD
115160.242188,Battlefield,MO
255407.625,Castle Rock,CO
86014.0546875,Bessemer City,NC
117170.679688,Hunter,OH
58871.0859375,Town of Orchard Park,NY
80823.296875,Eaton,IN
19304.015625,Tangelo Park,FL
126659.835938,Pepeekeo,HI
97783.1328125,Ferris,TX
161350.203125,Lyons,IL
141142.171875,Eagle Lake,MN
114235.34375,Ash Grove,MO
119635.34375,Carencro,LA
52307.2304688,Miramar,FL
102446.1875,Elkview,WV
238348.1875,Neptune Beach,FL
145905.21875,Byron,MI
66677.9140625,Albion,MI
695359.3125,Sunnyvale,CA
31625.703125,Cramerton,NC
876224.9375,Mill Valley,CA
99310.4453125,Edgecliff Village,TX
547731.9375,Winchester,MA
25258.6347656,Ardmore,OK
98825.703125,Gillsville,GA
117347.390625,Pacific,MO
263977.5,Glendale,MO
111441.367188,Brewster,WA
32421.6875,Clendenin,WV
230506.03125,Woodbury,MN
235792.375,Fairview,TX
423791.125,Fort Myers Beach,FL
175100.0,Mundelein,IL
167042.5625,Midland,GA
154507.234375,Whitehall Township,PA
315132.53125,Georgetown,MA
94865.4609375,Westmont,CA
107227.3125,Town of Neenah,WI
173634.9375,Ivins,UT
83435.34375,Avondale Estates,GA
187935.75,North Valley,NM
483620.0625,Carlsbad,CA
246334.9375,Town of Pepperell,MA
143446.1875,Campton,NH
212855.828125,Salida,CO
145697.1875,Wesley Chapel,FL
67412.453125,Dansville,NY
297718.90625,Captiva,FL
179555.828125,Montrose,CO
167380.328125,Beulah,CO
244034.9375,Woodbury,NY
180095.1875,South Hadley,MA
116625.703125,Adrian Township,MI
335185.96875,Wrightstown,PA
107648.992188,Desoto,TX
206397.1875,Rolling Meadows,IL
144693.578125,Spring City,PA
471546.5625,Discovery Bay,CA
254761.046875,Placerville,CA
144116.46875,West Penn Township,PA
97967.875,Springtown,TX
72604.015625,Girard,OH
308192.0,Celebration,FL
158232.9375,Cheshire,MA
126461.046875,Town of Dryden,NY
192752.609375,Buena Vista,CO
69691.5625,Mattydale,NY
39075.9023438,Kiryas Joel,NY
226195.1875,Denver,CO
238058.234375,Chanhassen,MN
118950.601562,Cypress Gardens,FL
407948.28125,Northport,NY
121614.460938,Scott Township,PA
230600.0,Novi,MI
73403.6171875,Crystal Lake,FL
178489.5625,Tarpon Springs,FL
109540.960938,Richland,MI
192655.421875,Burlington,WA
132403.609375,Richton Park,IL
88702.40625,Euclid,OH
150977.109375,Waterville,OH
88369.8828125,Taylor,MI
248171.078125,Hallandale,FL
91404.015625,Horizon City,TX
97136.1484375,Centerville,PA
131649.796875,Bel Aire,KS
82685.140625,Ludlow,KY
82201.203125,GenevaontheLake,OH
230435.75,Warwick,PA
41364.2578125,Gerald,MO
233120.890625,Somers,CT
53849.3984375,Fort Plain,NY
48526.90625,Reading,PA
13861.4453125,Lansford,PA
307196.4375,Birmingham,MI
238573.5,Avondale,PA
355323.8125,Waltham,MA
233270.6875,Deerfield,NH
135039.765625,Plano,IL
216341.765625,Andover,CT
76080.3203125,Dearing,GA
134603.609375,Pittsfield,MA
137170.6875,Trafalgar,IN
109616.867188,Sebring,FL
422076.65625,Lake Bluff,IL
195657.03125,Willow Grove,PA
72061.046875,Bolindale,OH
140549.0,Stuyvesant,NY
136519.28125,Santee,SC
111286.75,Nampa,ID
159117.671875,Arlington,TN
199198.390625,Thurmont,MD
77307.2265625,Rayburn Township,PA
123589.15625,Pueblo,CO
113938.15625,Holt,FL
135545.375,East Brunswick,PA
160573.09375,Virginia Gardens,FL
161022.09375,Redmond,OR
50192.3710938,SecurityWidefield,CO
112248.59375,New Salisbury,IN
145705.625,Papillion,NE
323488.3125,East Northport,NY
382220.53125,Oak View,CA
201381.921875,Penndel,PA
384466.75,Napa,CA
158166.265625,Welaka,FL
133285.546875,New Castle,DE
193787.953125,Kaysville,UT
97114.859375,Verona,VA
148442.5625,McCordsville,IN
289462.21875,Butler,NJ
65560.640625,Dunmore,PA
160572.6875,Monroe Township,NJ
184357.4375,Manheim Township,PA
194340.96875,Fall River,MA
170264.25,Town of Victor,NY
149188.75,Lascassas,TN
196006.03125,Belle Isle,FL
183204.8125,Forest Hills,MI
184683.53125,Peters Township,PA
348316.40625,Herald,CA
58738.1523438,Burkesville,KY
269460.65625,Ridgefield,WA
54589.5585938,Lyme,NY
124098.796875,Town of Marcellus,NY
199238.546875,Dalworthington Gardens,TX
269844.1875,Cool,CA
126839.757812,Plant City,FL
69972.2890625,Newport,NC
107881.125,Bismarck,ND
91723.6953125,Beavercreek,OH
102502.007812,Great Valley,NY
141378.3125,Seminole,AL
233491.96875,Palatine,IL
105132.929688,Nicholasville,KY
543642.5,Sebastopol,CA
45703.2109375,Union Township,PA
221533.734375,Seymour,CT
40426.1054688,Hopwood,PA
123092.773438,Red Oak,TX
203357.03125,Lake Hughes,CA
127968.671875,Landrum,SC
115442.171875,Bangor,PA
165059.84375,Morrisville,PA
282795.59375,Edgewater,MD
85478.71875,Killeen,TX
116515.664062,Kent,OH
105787.953125,Cedar Hill,TX
58860.2421875,Antrim Township,PA
98542.171875,Pilot Rock,OR
184557.03125,Deming,WA
177002.015625,Charlton,NY
176319.28125,Mills River,NC
69511.2421875,New Bremen,NY
150874.703125,Bristol Township,PA
232450.609375,Town of Londonderry,NH
160470.28125,North Royalton,OH
297769.78125,Town of Foxborough,MA
167642.171875,Freeport,FL
196161.046875,Perth Amboy,NJ
108309.640625,Amboy,MN
116857.429688,Clinton,OH
357196.84375,Buena Park,CA
215627.3125,Covington,WA
569393.6875,Roslyn Heights,NY
426713.1875,Hawthorne,NY
197317.265625,Waconia,MN
74414.4609375,Cambridge City,IN
222169.484375,Asbury Lake,FL
381146.125,Davis,CA
37951.8085938,Elmwood,IL
208775.09375,Lanham Seabrook,MD
116009.234375,Hanna City,IL
173153.8125,Ceres,CA
156760.640625,Carol City,FL
758779.875,Greenwich,CT
209679.921875,New Carrollton,MD
102432.929688,Town of Theresa,NY
176083.53125,Frisco,TX
138834.9375,Lawrence,KS
103867.875,Searcy,AR
105233.734375,Bridge City,TX
325239.71875,Southborough,MA
230593.578125,Budd Lake,NJ
221188.359375,East Windsor,NJ
24536.1445312,Rolla,MO
46733.3320312,Richland,MS
143616.46875,Villa Hills,KY
89946.5859375,Rockport,IN
202005.21875,Chesterfield,MA
194442.5625,Fairbanks,AK
439324.21875,Stamford,CT
85863.8515625,Lynchburg,SC
134338.546875,Affton,MO
152240.15625,Stanfield,NC
113486.75,Freetown,IN
577449.5,Kailua,HI
165679.515625,Deer Park,WA
256699.203125,Exeter,RI
68732.9296875,Brazil,IN
124323.695312,Richmond,NY
187294.375,Montague,MA
88044.578125,Winchester,CA
1089876.125,Newport Coast,CA
113666.664062,Myrtle Point,OR
347625.6875,Castaic,CA
177827.3125,Cedaredge,CO
187906.828125,Stormstown,PA
124746.585938,Plummer,ID
502074.53125,Concord,MA
165090.359375,Mossyrock,WA
177783.9375,Upper Macungie,PA
298201.25,Mendon,MA
34459.0351562,West Park,FL
94324.5,Hudson Falls,NY
683351.125,Pound Ridge,NY
95182.328125,Calumet City,IL
217326.109375,Oreland,PA
177538.15625,Valley View,OH
96155.0234375,Brookston,IN
29075.0996094,Rudolph,OH
361977.375,Wayzata,MN
27853.0117188,German Township,PA
90284.7421875,Lyles,TN
88143.375,Francisco,IN
100369.882812,Barre,VT
78841.3671875,Ferguson,MO
296923.25,Dumont,NJ
219006.828125,Des Moines,WA
91169.8828125,Baltic,OH
135278.71875,Boyertown,PA
278622.09375,East Kingston,NH
124945.382812,Terrell,NC
168171.890625,South Heidelberg Township,PA
142298.390625,Crescent Springs,KY
185254.625,Wauconda,IL
314202.75,Clarendon Hills,IL
80849.3984375,Decherd,TN
194357.03125,Montpelier,VA
122074.695312,Covedale,OH
40983.1328125,Austin,IN
45459.4375,Chambersburg,PA
47025.3007812,Brenham,TX
260238.953125,Freetown,MA
337685.125,Santa Clarita,CA
103757.828125,Chicago Heights,IL
138882.328125,Pahoa,HI
216469.875,Penn Township,PA
103551.804688,Inverness,FL
106055.820312,Republic,MO
256557.03125,Loma Linda,CA
180593.96875,West Fallowfield Township,PA
44527.3085938,Holland,TX
190574.296875,Taneytown,MD
107638.15625,Calhoun,GA
107694.78125,Stephenville,TX
205438.15625,Woodland Park,CO
277407.625,Eagle Creek,OR
85699.6015625,Gretna,LA
502782.125,Roxbury,CT
132214.453125,Brooklyn Heights,OH
137643.375,Shipshewana,IN
596995.5,Albany,CA
272467.0625,Chester,CT
115010.84375,Villa Rica,GA
459627.8125,Barrington Hills,IL
272802.03125,Raynham,MA
93252.2109375,Lowell,IN
194478.71875,West Sacramento,CA
94927.7109375,Crown Point,IN
96459.4375,Fairmount,NY
134084.734375,Town of Rotterdam,NY
108567.070312,Markle,IN
157918.46875,Lecanto,FL
15542.1689453,OaklawnSunview,KS
89545.3828125,Haysville,KS
115697.59375,Summerdale,AL
147340.5625,Cheyenne,WY
210861.84375,Accokeek,MD
102957.429688,Hot Springs,AR
98631.7265625,East Sparta,OH
71982.328125,Pontiac,MI
123471.085938,Millwood,WA
131190.765625,Cleveland,NC
182591.5625,Rockledge,PA
375980.78125,Town of Scituate,MA
320802.0,Oceanside,CA
44961.8476562,Lake Lotawana,MO
176804.015625,Apollo Beach,FL
127297.1875,Valley Mills,TX
135661.046875,Wheatfield,IN
166794.78125,Plymouth,CT
114681.929688,Dundalk,MD
293030.96875,New London,NH
344609.15625,Kirkland,WA
632647.4375,Avalon,NJ
103009.234375,Hope Mills,NC
170717.671875,Saint Augustine,FL
178232.125,Town of Lee,MA
130843.773438,Lakeside,VA
68662.25,Merrillville,IN
60369.4765625,Tonkawa,OK
178254.625,Indian Wells,CA
159717.265625,Franklin Township,NJ
32451.8066406,Wolcott,IN
238029.71875,Beverly Hills,MI
154240.15625,Norwich,CT
176958.234375,Town of Rochester,NY
70942.96875,Erie,PA
141296.390625,Chowchilla,CA
88797.9921875,Romulus,NY
202585.546875,Eagan,MN
268824.5,Arnold,MD
85784.3359375,Roann,IN
343718.09375,Rose Hill,VA
85490.765625,Bridgeton,NJ
335788.28125,Carnation,WA
195267.875,Apple Valley,MN
311680.375,Baldwin,NY
22255.421875,Clarksdale,MS
173257.03125,East Drumore Township,PA
176124.5,Concord,NH
144197.59375,Fullerton,PA
249402.8125,Upper Southampton Township,PA
296438.25,East Marlborough Township,PA
128392.367188,Apache Junction,AZ
119327.710938,La Grande,OR
202178.71875,Salmon Creek,WA
92114.0546875,Dyersburg,TN
365940.125,Reading,MA
133379.515625,La Place,LA
294247.46875,Ringwood,NJ
106016.0625,Greenleaf,ID
82355.421875,Lawrenceburg,TN
153016.875,Town of Antrim,NH
416183.0,Southwest Ranches,FL
357211.65625,Westwood,NJ
219083.9375,Westwood Lake,FL
79452.609375,Wilkins Township,PA
274508.84375,Malden,MA
124650.601562,Conway,NH
204744.984375,Hedwig Village,TX
107123.296875,Norfolk,NE
52045.78125,Port Carbon,PA
77932.125,Fowler,IN
103728.109375,Caldwell,ID
105976.703125,Winchester,TN
169370.28125,West Springfield,MA
442294.8125,Thousand Oaks,CA
85506.421875,Monaca,PA
97849.3984375,East Canton,OH
501986.3125,North Redington Beach,FL
128981.125,Wormleysburg,PA
196287.953125,Hollywood,FL
99315.2578125,Schroeppel,NY
266710.84375,East Los Angeles,CA
249592.765625,Enumclaw,WA
132824.90625,Morgantown,IN
46189.5585938,Cahokia,IL
181557.4375,New Brighton,MN
244234.9375,East Lyme,CT
180757.03125,Toquerville,UT
21625.703125,Horton,KS
107877.507812,Lula,GA
100557.03125,North Platte,NE
113585.945312,Butner,NC
176008.4375,Franklin Township,PA
151685.546875,Allen,TX
98887.1484375,Scipio,IN
74658.234375,Ridgeway,NY
175640.96875,Silver Spring Township,PA
351669.03125,New York,NY
120125.304688,Senoia,GA
138667.875,Maryland Heights,MO
75021.28125,Peoria Heights,IL
112208.03125,Cleveland,MS
81012.8515625,Cooper Township,MI
102265.0625,Schuyler Falls,NY
332377.0625,Afton,MN
191057.03125,Richland Township,PA
204163.859375,London Grove Township,PA
77139.359375,Jonesboro,IN
77747.7890625,Henderson,TN
118767.875,Strasburg,OH
308094.0,Friday Harbor,WA
148332.9375,East Hartford,CT
90455.0234375,Lexington,IN
127481.929688,Senatobia,MS
131746.1875,Kennedy,CA
105785.140625,Bryan,TX
158648.1875,Amity Gardens,PA
106286.75,Springfield,MO
281715.25,Barrington,RI
173734.9375,Hernando,FL
142820.484375,Rockwell,NC
145742.96875,Cranberry Township,PA
67456.625,Woodbury,GA
116880.726562,Sugar Grove,OH
263540.15625,Webster,MN
342491.9375,Catalina Foothills,AZ
404801.53125,Town of Duxbury,MA
216064.25,Wantage Township,NJ
161704.015625,Perkinston,MS
443707.5625,Lighthouse Point,FL
76996.3828125,Lafayette,TN
305039.0,La Quinta,CA
59221.6875,East Uniontown,PA
419651.15625,Harvard,MA
157081.921875,Manheim Township,PA
152984.34375,Colville,WA
119216.46875,Mableton,GA
594509.1875,Bethesda,MD
75874.6953125,Augusta,GA
270851.78125,Winters,CA
63967.8710938,South Connellsville,PA
95584.7421875,Mesquite,TX
172368.265625,Lawrence,MA
249248.59375,Ruston,WA
210930.515625,Macomb Township,MI
73987.546875,West Kittanning,PA
223248.1875,MariettaAlderwood,WA
154820.078125,Navarre,FL
203534.140625,Fort Washington,MD
140692.375,Petersburg,MI
95031.328125,Union,NY
362637.4375,Greenport,NY
99627.7109375,Davison,MI
129258.234375,Grandview,TX
210763.046875,Sellersville,PA
85068.671875,GrantValkaria,FL
51217.671875,Clinton,IN
221971.890625,Lake Placid,NY
167856.21875,Kingston Springs,TN
133506.828125,Roseto,PA
197821.6875,Southwick,MA
277366.625,Damascus,OR
77097.9921875,New Haven,NY
83750.6015625,Lake Winnebago,MO
102393.171875,Markleville,IN
376002.8125,La Verne,CA
139785.9375,China Spring,TX
179361.84375,Paterson,NJ
345541.78125,Concord,CA
194726.109375,Salt Lake City,UT
296969.84375,Miller Place,NY
123035.742188,Somerville,TN
164698.796875,Lancaster,CA
438604.125,Town and Country,MO
161281.53125,Selah,WA
220932.9375,Chelsea,MA
160795.1875,Stoughton,WI
51648.59375,Terra Bella,CA
115279.921875,Lewiston,MN
237594.78125,Dauphin Island,AL
79481.125,Gloucester City,NJ
31470.6835938,Bellevue,PA
147953.015625,Capitol Heights,MD
154506.828125,Robbinsdale,MN
192001.609375,Lehi,UT
107155.023438,King,NC
81661.046875,Summitville,IN
121814.460938,LeithHatfield,PA
130482.734375,Lawrenceville,GA
266789.96875,Coupeville,WA
141195.984375,Sutherlin,OR
232285.140625,Sunset Beach,NC
163976.3125,O Fallon,MO
147094.375,Lake Katrine,NY
87794.78125,Darlington,IN
236398.390625,Dupont,WA
91014.0546875,Washington Township,PA
191178.71875,Monson,MA
50024.4960938,Etna,CA
120964.257812,Anderson,SC
111841.765625,Carneys Point Township,NJ
175597.59375,Twisp,WA
51926.5078125,East Syracuse,NY
215584.34375,Falcon Heights,MN
57840.9648438,Town of Oneonta,NY
36824.8984375,Long Beach,MS
77971.890625,Springwater,NY
68067.0703125,Woodruff,SC
477658.4375,Kaneohe,HI
200273.09375,Richmond Heights,MO
87056.625,Harrison Township,PA
154381.921875,Albany,OR
47288.3515625,Rexburg,ID
68691.96875,Keene,NY
205889.15625,Esparto,CA
71469.8828125,Northwoods,MO
189218.875,Hyde Park,NY
183831.328125,Rochester,WA
25650.2011719,Town of Hannibal,NY
145984.734375,Reddick,FL
659922.25,Berkeley,CA
203135.34375,Fairview,OR
103827.3125,Rensselaer,NY
477361.34375,Burbank,CA
389817.40625,Kailua Kona,HI
230035.34375,Felida,WA
23043.7753906,Saint James,MO
93347.390625,Maine,NY
101113.65625,Mount Airy,GA
187471.484375,Cary,IL
242520.078125,Bryn MawrSkyway,WA
116051.007812,Sanford,NC
1005931.375,Piedmont,CA
115245.382812,Richmond,VA
173459.4375,Alexandria,NH
94285.140625,Peoria,IL
82063.453125,Port Huron Township,MI
109335.34375,Millville,NJ
115540.960938,Logan,OH
115490.765625,Quincy,WA
145538.15625,Longview,WA
85720.484375,Gainesville,TX
293779.15625,Tewksbury,MA
238728.515625,Farmingville,NY
82573.09375,Baden,PA
110808.4375,Blissfield,MI
150840.96875,Camp Hill,PA
205462.25,Burrillville,RI
112303.617188,Marietta,PA
98106.828125,Humble,TX
104695.585938,Paulsboro,NJ
120492.773438,Morristown,MN
350856.34375,SetauketEast Setauket,NY
153192.375,Reminderville,OH
139345.78125,Mohnton,PA
165318.875,Federal Heights,CO
174633.328125,Williams,AZ
247736.546875,Riverhead,NY
52408.8359375,Hartshorne,OK
144310.84375,Bar Nunn,WY
270832.5,Hackensack,NJ
83088.3515625,Richmond,IN
301509.3125,Camano Island,WA
305875.53125,Atlantis,FL
82804.4140625,North Syracuse,NY
80824.5,Stryker,OH
48274.6992188,Town of Cohocton,NY
263734.53125,West Greenwich,RI
244450.203125,Draper,UT
143660.640625,Westphalia,MI
161377.90625,Northampton,NY
60070.28125,Boston,NY
141554.21875,Broussard,LA
85735.7421875,Three Oaks,MI
98973.8984375,Greenhills,OH
259321.28125,Falls Township,PA
1353061.75,Los Altos,CA
120712.851562,Washington Terrace,UT
198465.0625,The Crossings,FL
471321.28125,Town of Hingham,MA
176392.765625,Canton,MI
295825.28125,Pico Rivera,CA
148587.953125,Windsor Township,MI
236471.078125,Woodbridge,CA
128934.9375,Wendell,NC
202450.203125,Hudson,OH
102670.679688,Youngstown,NY
103797.992188,Springfield,IL
260515.65625,Destin,FL
31855.8242188,Raytown,MO
140685.140625,Cicero,IL
184307.234375,Swoope,VA
204254.21875,Kettering,MD
240243.78125,Hadley,MA
254316.875,Miami Lakes,FL
72497.9921875,Bellevue,IL
137595.1875,Morris,AL
225669.875,Cornwall on Hudson,NY
258030.515625,Norton,MA
127677.914062,Belt,MT
33061.0429688,Albion,IN
106274.695312,Paxtang,PA
103665.867188,Fairview Lanes,OH
286133.8125,Westbrook,CT
233318.078125,Roxbury Township,NJ
101740.960938,Clarks Summit,PA
71421.6875,Winchester,IN
64474.296875,Ridgeland,MS
242330.125,Town of Exeter,NH
290229.34375,Parkland,FL
511101.03125,Tavernier,FL
393609.96875,Miromar Lakes,FL
95610.0390625,Lake Township,MI
173093.171875,Glendale Heights,IL
138048.1875,Durham,NC
72061.4453125,Lynn,IN
360748.5625,West Windsor,NJ
113573.09375,Guntown,MS
117314.054688,Shell Point,SC
182281.921875,Sadsbury Township,PA
154602.40625,Harrisburg,OR
76345.78125,Connersville,IN
93943.7734375,Newport,KY
181030.515625,Shrewsbury,MO
212545.375,Strafford,NH
146763.859375,Felton,DE
129437.351562,Ruskin,FL
265640.15625,Fallston,MD
524702.125,Wyckoff,NJ
93709.640625,Olcott,NY
44566.265625,Lakemont,GA
